PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
1.7363721155195506,-0.36295227927197504,-2.8092654122926173,-0.026571137082286533,-0.03964592352280257,-0.39834695937372167,-1.5613973238164356,1.2737051848406402,0.5498689750766278,-0.3475399432323834,N900_RS04025,AraC family transcriptional regulator_1,1.7363676775666668,4.0654e-05,4.5295,1h_st,1h,st,12h_SI2,12h,SI2,4.529459345999999
0.24892179761007727,-1.6791955292537115,1.7820865094203524,-0.023719881664066023,3.314070465849211,0.5166441323358899,-1.1479452282142153,0.8183564507243664,0.9637121715758552,-1.6034705032895826,N900_RS04030,ferrous iron transport protein A,0.5604295416666666,-2.385,4.8938,1h_SI2,1h,SI2,3h_SI1,3h,SI1,7.2787999999999995
1.0279223919099634,2.5446387725845323,2.0341222552145446,0.5822402709231418,-0.1709086715629545,-0.1694611601692333,-0.4765916934623555,0.1050885583816776,-2.0761193384042915,0.8676655677363623,N900_RS04035,feoB,0.3730543833333334,-0.82919,4.0075,12h_SI6,12h,SI6,3h_st,3h,st,4.83669
1.3869702715192158,-0.42252513616626,-1.3183281927980735,1.3769713827322336,-0.12159901555006744,-1.1891203194282434,-0.6504456619015917,-0.41566225270674434,0.13230320608763968,1.6067439748749301,N900_RS04040,feoc,0.68838115,-0.68518,3.2103,12h_SI7,12h,SI7,6h_SI4,6h,SI4,3.89548
0.37477061287466595,-1.6604359811835698,-1.3248882520416323,-2.8521883286323333,-1.0760389103996562,-0.3390296810026119,-1.1972435134449217,-0.8023306081326844,0.7820823608736476,0.31806483251048046,N900_RS04045,N900_RS04045,1.4359475333333334,-0.6599,5.2083,3h_ce,3h,ce,1h_st,1h,st,5.868200000000001
0.20288676869076117,-0.006634853530010032,-3.1767249934602777,-1.1683347108743014,-1.4228807453033077,0.6596807335929691,-1.9232826785282537,-0.7808418235315824,1.032796068507646,-0.27632926875210906,N900_RS04055,yecM,1.3601655999999998,-0.19484,4.1281,3h_SI2,3h,SI2,1h_ce,1h,ce,4.32294
1.9536625987645895,-0.1356000797569833,0.31277097184509006,0.725883322139802,3.058942167596945e-05,-1.0022246584118748,-0.6985920008553581,0.4206905119835422,-0.18970691570630538,2.3730890314705118,N900_RS04060,"peptidase, insulinase family",0.8679004300000002,-0.48433,3.4367,1h_st,1h,st,3h_SI3,3h,SI3,3.92103
-1.8701484409916516,2.384518053543351,-1.2917971765600609,-2.4872712178344734,0.2602561939797813,2.1752738282717026,1.2527273719494745,0.08268807562836245,1.3084978298407202,-1.9758441270990559,N900_RS04065,sixA,1.249436582666667,-1.8615,2.8508,12h_SI8,12h,SI8,3h_SI9,3h,SI9,4.7123
-4.361581110219236,3.0567306350240404,-2.275764117863845,1.0090681530040624,0.793275431674361,-1.5447403034227865,-0.8928264726728123,0.5197433563869873,-1.4814333616595214,1.9578660674182184,N900_RS04070,flhA,-0.4610293333333333,-2.2731,2.152,24h_st,24h,st,1h_SI1,1h,SI1,4.4251000000000005
-2.9104115707734204,-3.2548333460842493,1.2933469965920337,-3.2837743622609823,1.262132599470791,-0.9913553723281472,0.35303629705866113,-2.468753230355511,0.07449508692583495,-0.6434299449645061,N900_RS04075,flhF,0.9325626566666668,-1.0061,5.0924,24h_st,24h,st,6h_SI2,6h,SI2,6.0985
-0.6445371428800115,2.8148869658134386,0.5563442253010081,-0.7709135144874095,0.30757043270873796,-0.09931069523754577,0.4163253319162029,0.48043237413895756,0.6353974983796362,-1.0426155592762505,N900_RS04080,MinD-related protein,-0.36103495,-2.9293,1.325,6h_SI9,6h,SI9,6h_SI8,6h,SI8,4.2543
-6.949289375010924,-1.8305818306495727,0.8662352912828282,0.31900874319615546,0.7376844581142556,-1.2955425974904466,-0.2682801317754733,0.058321366390126306,-0.3883130968953312,1.6354622526688758,N900_RS04085,flia,-0.14443718333333333,-2.1923,2.7654,12h_SI3,12h,SI3,1h_ce,1h,ce,4.9577
2.655219477992113,2.463033679006032,-0.4125504784577135,0.5885233691809324,-0.8640532857935362,0.8127467519333837,-0.6739367061101817,-0.4491941287523173,-0.2627345631210992,-1.0955233210506956,N900_RS04090,cheY3,0.9764310833333333,-1.7488,4.8326,24h_SI9,24h,SI9,12h_SI1,12h,SI1,6.5814
-0.8273358237949107,-1.6987556579650294,-3.225629975434739,-2.381656904831398,0.22343920460555655,0.5258773607931339,-1.9217366705306167,-2.3938859021240932,0.027295644745446213,-1.8976534496579245,N900_RS04095,cheZ,0.4809716,-1.0067,3.6048,6h_st,6h,st,6h_SI3,6h,SI3,4.6114999999999995
3.725705108772308,0.6271564486729965,-0.36518700823002265,-0.6115054483877513,-0.31280050464114656,0.8967948123731262,0.26984287702529247,-0.314040099796939,-0.18147149194253975,-0.6593696338205781,N900_RS04100,cheA2,2.0485832166666667,-1.0892,6.0597,1h_SI5,1h,SI5,12h_SI1,12h,SI1,7.1489
0.7047816886062499,1.5144239940409703,-1.2450120011905181,-1.7485276913504733,-0.2300944095767021,3.5934815342277395,0.4306513554523543,0.9329633994945936,3.6568324606480886,-1.2786733852808,N900_RS04105,cheB2,0.5166877833333333,-2.4167,5.2651,6h_SI5,6h,SI5,12h_st,12h,st,7.681800000000001
-0.6887076671476202,2.9992937500251506,-2.862221995289533,0.3796989212476869,-0.8800407641994957,0.5224548092599612,-2.031962453916093,-0.5145734892277081,-1.3788985429036278,-1.7721764281799006,N900_RS04110,parP,-0.6725193666666666,-4.7668,4.4181,6h_SI6,6h,SI6,12h_SI1,12h,SI1,9.184899999999999
2.62724645604842,-0.21743881435615575,1.509682793289465,0.3627493859456714,-1.5925313918152602,-0.03289887462933494,-0.6943156297713764,-0.30914815811210933,-0.2914730469865302,-1.0430760545067757,N900_RS04115,parC,0.7414475333333334,-0.91741,3.2208,1h_st,1h,st,3h_st,3h,st,4.13821
3.721898091453247,1.1479636261973218,0.19847024731981194,-1.2716198335470792,-0.6315985276112706,0.6643779062745879,-0.1156889411858355,-0.09268493491810442,-0.16125970833332393,-0.9498621288960356,N900_RS04120,cheW1,1.7180695333333336,-1.5562,5.2856,1h_SI5,1h,SI5,6h_SI1,6h,SI1,6.841799999999999
-5.4496052214040525,-0.28480598345371,-0.28978166695718705,0.6362685085419972,-2.657700300148589,0.8752216245968258,0.09797238939014585,1.8952622645541422,1.5155516350562972,1.1868363113518183,N900_RS04125,N900_RS04125,-0.4668900666666667,-2.8209,2.5978,6h_SI5,6h,SI5,3h_SI3,3h,SI3,5.418699999999999
-1.983303347998117,-0.03690304585746834,-1.6283448975587667,-0.8652466963833003,0.17748842264746958,0.028093550630197583,-0.8964042566462795,-0.9260324557750346,0.26110981712250747,0.7557433744031425,N900_RS04130,ccmA,-0.7289013433333333,-2.5826,3.7387,12h_SI8,12h,SI8,6h_SI3,6h,SI3,6.3213
-0.4853153419081342,0.11344318404378223,-1.6403867971652797,-2.166098288471474,1.298030377960375,-1.9660739342975027,0.5754167414544503,-1.0961166812698175,-1.718552400045747,0.4364172055376456,N900_RS04135,ccmB,0.029472900000000014,-2.4321,4.4948,6h_co,6h,co,6h_SI2,6h,SI2,6.9269
-1.8754153085192968,-3.4547675963262283,2.633518372335947,-1.5346272465503619,-0.07008369969103673,-2.1104239932266697,0.5948273628942169,0.6805327379018533,-0.7331341180901684,-1.0375114205062546,N900_RS04140,ccmC,0.9272210833333333,-1.2739,3.7783,3h_SI9,3h,SI9,6h_SI4,6h,SI4,5.0522
-1.385292308888123,-3.4442435583131927,1.3892116442961024,-2.753500716457939,1.0442591563241876,-1.2579723311257562,-0.588873347221293,-0.6260585529209612,-0.2631992762810724,0.0008114467507669421,N900_RS04145,ccmD,0.5862799666666666,-1.5633,4.4739,1h_SI2,1h,SI2,3h_SI5,3h,SI5,6.0372
1.2777124964510387,-1.3295277312193519,1.2623518083287044,0.46181719726549053,-0.7633894918219462,0.7855019742695011,-0.7911636850767672,-0.516045858448481,1.6523685487281918,2.3698364686556417,N900_RS04150,ccmE_1,1.57692195,-0.49044,6.2301,1h_SI2,1h,SI2,3h_SI3,3h,SI3,6.72054
0.5220706072315466,-2.445286495325098,0.05903804494057077,0.7411203444070864,1.23516612294293,1.311035632849369,-0.08394242404753616,-1.602953002170918,-0.08264893808768248,1.091959525987556,N900_RS04155,ccmf,0.6224349833333331,-1.9232,4.2958,1h_SI2,1h,SI2,3h_SI1,3h,SI1,6.218999999999999
-1.9099329652498558,-2.235974381840958,1.8572211149409958,1.1464994348815858,0.9930717033631812,-0.012101592535651129,-1.026408988333585,0.4029637244187434,2.339111694884721,-0.32106911296936147,N900_RS04160,dsbe,0.11767936166666662,-1.8392,2.8056,1h_SI3,1h,SI3,3h_SI5,3h,SI5,4.6448
0.2678882237352367,-0.3476803741117874,1.3102267773022203,-0.29076576113861385,-2.1173169420096056,-0.03318206357032216,2.427074553668122,-0.36301301576429984,1.3029087226866434,0.8919458932563433,N900_RS04165,CcmH,0.7086998833333334,-2.107,4.9397,12h_co,12h,co,3h_SI3,3h,SI3,7.0467
0.5680782236592137,-1.7956465686333627,0.2081833965310493,0.38595477933069944,-0.21086638569199137,2.2753300944450308,-1.1212114038586178,2.1195205561299417,1.3926633450443904,-0.9595016569724,N900_RS04170,ccmI,1.1990264000000002,-0.77572,4.4827,1h_SI5,1h,SI5,3h_SI4,3h,SI4,5.25842
1.8083591634594374,-1.2359444339768015,-0.8852619490573853,-1.8322331932891922,0.2616614517798617,0.5539377334186388,1.1583677605131006,1.304359591231874,-0.15668622688202394,1.5265498624406162,N900_RS04175,mlaA,1.7644940551666666,-0.60709,4.5445,1h_SI3,1h,SI3,3h_SI5,3h,SI5,5.151590000000001
0.7726588149996978,-0.19276371713318174,-2.0262272008397333,-0.39135182220714904,-4.067503315596792,2.06227803434129,1.6106635138684364,-1.2618278742271876,0.2322364693891446,0.5534627605836115,N900_RS04180,fabG_1,1.1036457166666667,-0.66004,5.6395,1h_SI1,1h,SI1,3h_SI3,3h,SI3,6.29954
-2.234825184068865,0.4654809352061371,0.46923403066502367,2.490422166485014,-0.6460178912139422,2.420158710243113,-0.5283998779477266,2.084569771339531,1.384570125650445,0.5268612834217579,N900_RS04185,N900_RS04185,-0.04826514,-2.7113,3.4978,6h_SI5,6h,SI5,3h_SI1,3h,SI1,6.209099999999999
2.8722696757493544,3.0842250715270154,0.7475587342938617,-0.8293585090980442,0.5642468470832237,-0.6311298337098228,0.25146237048195136,0.8417293178138168,0.6884023530530703,-0.8554164101531453,N900_RS04190,sodB,-0.65113835,-2.6342,1.4708,6h_SI9,6h,SI9,12h_st,12h,st,4.105
-1.3147344030961843,-2.2903093735529314,-1.8267188973382158,-0.4536918453396932,-1.2695199433035238,-0.8259140981334867,-2.1639269719190226,-1.2230498954719753,1.792363143693064,1.256923568332336,N900_RS04195,grxD,0.45910677166666675,-0.67781,3.0856,12h_st,12h,st,12h_SI3,12h,SI3,3.76341
1.5045488123930983,-1.6559650443867506,-1.135307352899892,1.2886658655335448,-2.1230434994111054,-0.030190161576579944,1.265701841691984,-1.119281095732288,1.2989779664455043,-0.612626566818437,N900_RS04200,topB,0.9863347,-0.52674,3.741,6h_st,6h,st,3h_SI2,3h,SI2,4.26774
0.8828079069621575,-1.7055448073128945,1.9987336554271307,1.2963362882586211,-1.600530503535712,0.4731497107905616,0.28761765051657895,-2.075336289264274,0.15622540515065242,0.9650935874025772,N900_RS04205,acuC,1.1421202500000003,-0.30508,3.7771,6h_st,6h,st,3h_SI2,3h,SI2,4.08218
-3.511995085620976,-3.1437842856827163,2.594077098041008,-0.33983468123224014,1.137538381333327,1.263841790992206,0.06674619016764072,1.5059885097131454,2.4750038247270107,1.6612126807761756,N900_RS04225,VC0395_A1625_BLAST,0.82632,-1.7969,4.0939,12h_SI2,12h,SI2,1h_SI1,1h,SI1,5.8908
-0.8442530474430723,-2.8626855821950152,-0.14194951511738682,-0.3424017330700633,0.09207721060199843,-2.373888302870482,1.257199208648676,-2.2120510364415624,-0.643269315004119,-0.25025343922624643,N900_RS04230,yejk,0.7181351666666665,-1.0922,4.2637,3h_SI9,3h,SI9,6h_SI3,6h,SI3,5.3559
0.9544198475802244,0.5196255215331345,1.594073366215425,-1.9780725899359786,-0.9247465932437955,-2.852586991533778,-0.25670854392475784,0.4450458208441839,-0.3535826057284679,2.224511734759295,N900_RS04235,sensor histidine kinase_2,0.7237244583333333,-0.66871,3.8955,3h_SI1,3h,SI1,6h_st,6h,st,4.56421
-0.7103302846103596,-1.266626741731056,-0.5564993322204603,-2.6459543343441005,0.6682439614553015,-0.5973327637801287,-0.39325232637403573,-1.763840276099262,3.5009969169367263,-0.5946594153801632,N900_RS04240,nhaC,0.8757888249999998,-0.81013,4.866,1h_SI7,1h,SI7,6h_SI4,6h,SI4,5.67613
2.121873712919389,2.1330134842518764,1.8030607968575643,0.11268737194766287,-0.8408286400593908,0.21634801862746877,-1.0293781102388282,0.34722380230203725,0.13216062265523199,0.6013785342718942,N900_RS04245,asd1,1.4217143166666668,0.032518,4.7959,12h_st,12h,st,3h_st,3h,st,4.763382
1.5818483183401701,-0.3007285475269218,-1.878141109441876,-0.26289240639604694,-0.8462515457096673,-3.115097542846883,1.0568534796988587,0.33821229561151667,0.23921831965577484,0.23282893513517267,N900_RS04250,ychE_BLAST,0.6742577139999999,-0.82011,3.5925,3h_SI1,3h,SI1,6h_st,6h,st,4.41261
0.36021267641781707,-0.3579648355902323,0.0222272016812572,0.5047820003173231,-1.0316737816894865,1.365764739102752,0.5644753523150652,0.6559855192997222,0.074849029712029,-1.845300628850987,N900_RS04255,adhE,1.1671280299999998,-0.18012,4.4303,1h_ce,1h,ce,12h_SI1,12h,SI1,4.6104199999999995
2.920307542282889,1.0514154191372347,-1.7006363482753784,0.9308403839009425,-0.2968538646516488,-0.8300843879801212,0.10180631021144415,0.5842921516961854,-0.5753895617152774,0.016184802486481242,N900_RS04260,eamA_4,1.1974101499999998,-0.29335,4.1358,6h_SI8,6h,SI8,12h_SI1,12h,SI1,4.42915
-0.49868472573077893,0.7575666982981952,-0.48207274644535053,-0.7182797449004599,-3.300944895981029,0.9685349039080597,3.748621032773121,0.3886420758837774,2.6810098397760176,-2.183105475628177,N900_RS04265,SulP family inorganic anion transporter_1,1.0018395583333335,-1.1449,4.9608,1h_co,1h,co,3h_SI2,3h,SI2,6.1057
1.0448506192823803,4.060891264695966,0.024126686635284597,0.26422887585977906,0.5544530966513651,-0.36314913874316246,0.023970012915785266,0.4363569006855991,0.4134827540988504,-0.7832885532977767,N900_RS04270,rne,-0.3874657000000001,-2.7644,2.7401,12h_SI7,12h,SI7,1h_co,1h,co,5.5045
-4.642006854326032,-3.3479656098381922,1.2682286492160972,-1.9434741356511773,0.5607464855285618,-0.06289301667623737,0.10528276426315986,0.9532542937836073,0.036402944918797586,-0.08862649338160233,N900_RS04275,N900_RS04275,0.09725109500000001,-1.4982,3.0745,1h_SI3,1h,SI3,3h_SI5,3h,SI5,4.5727
0.6987363973055594,1.8305296529316744,-1.6851567166679338,1.5050836663214047,-1.1461453353660238,0.13250577749050652,1.307921810179553,-0.822905858127233,0.6726371252374244,-2.7004247361246136,N900_RS04285,rluC,0.6838108583333333,-1.4156,4.0123,6h_SI5,6h,SI5,3h_SI2,3h,SI2,5.427899999999999
-0.8689118554798161,-0.3442363593311879,-0.0948282265823259,-2.3748851285572066,0.9448959215986071,-0.08578163314678533,-0.5783628981126143,-1.3403720705324693,1.7401927165126807,-1.5212223571404992,N900_RS04290,yceF,0.8220864333333334,-1.2613,4.8896,1h_SI9,1h,SI9,6h_SI1,6h,SI1,6.1509
0.9296333193660917,4.131874689727853,0.04958293605617703,0.03196494977902953,0.3430145230652052,-0.6476704578087265,-0.389846534997786,0.2692583282819053,0.027276175112975753,-0.08691345452455279,N900_RS04295,yceD,-0.6060801666666666,-2.954,3.9139,6h_SI8,6h,SI8,1h_st,1h,st,6.867900000000001
-1.419870645135027,3.36618846620758,0.33997292108449756,0.7147450758209217,0.3415360728510739,-0.9799926564151451,-0.6675317013084732,0.03965103727053801,-0.511037192005089,-0.232420757004554,N900_RS04300,rpmF,-1.092047335,-3.7407,1.6135,6h_SI8,6h,SI8,1h_SI1,1h,SI1,5.3542
2.257610040323195,3.5701195120892475,0.5025740674345831,-0.5691381646719913,0.4805765606988931,-0.3667516912674502,0.00529112449992164,0.6333300853138671,0.6380752341648407,-1.0452993926340146,N900_RS04305,plsX,-1.8184928333333332,-3.9058,0.11802,12h_SI6,12h,SI6,3h_st,3h,st,4.02382
2.5956497160732637,3.7008957207537856,0.7194880875228081,-0.3875584963534251,0.6205063764428128,-0.6684407087604691,0.11165143867992944,0.7239844357213754,0.7384046657823632,-0.8270847866826687,N900_RS04310,fabH1,-1.2989929216666667,-3.4107,0.70024,6h_SI9,6h,SI9,12h_st,12h,st,4.110939999999999
-1.0987479170741155,0.9133600250799677,-2.562389633733252,0.6627762070942556,0.07056875166683602,0.637490266088921,-0.9099202725340061,1.9971055067236474,-0.13829211840283195,-0.21291172239333633,N900_RS04330,fabF,0.39181201666666665,-1.1631,3.2761,6h_SI7,6h,SI7,12h_st,12h,st,4.4392
-0.6151019806387539,1.8082052638665114,1.0308781883443516,-0.5933605788193168,-2.173671322076672,3.262685130325106,-0.7876970978006765,2.672103263438142,0.8505945687216896,-0.9911141551071929,N900_RS04335,pabC,1.04447365,-0.64857,3.576,6h_SI3,6h,SI3,24h_SI1,24h,SI1,4.22457
1.4378443832044283,-0.312268460795437,-1.1898733082684163,1.877926505809334,-0.08054986507892054,-1.397166621139044,-0.4512054037752409,-0.07437595114113071,-0.13310482143583457,0.9398911008165403,N900_RS04340,mltG,0.8940834666666668,-0.82932,3.5148,12h_SI8,12h,SI8,6h_SI3,6h,SI3,4.34412
2.8794291728935892,3.0092905648676727,0.7629483620718763,-0.9752570860428437,0.5417551496752308,-0.5228709414544404,0.3546247201793749,0.7886870917945883,0.7438017024532058,-0.9159397704598392,N900_RS04350,holB,1.5039417666666666,-0.26389,3.6238,12h_SI9,12h,SI9,12h_st,12h,st,3.88769
3.2208728416611887,0.2758788257518203,1.5682053262560534,-0.9563888598089597,-0.5965601918140971,0.25024893003014403,-0.5146649265324099,0.5249534673663842,-0.06737459405233415,0.395942672776477,N900_RS04355,ycfH,1.5982616488333332,-0.44505,4.1663,1h_SI8,1h,SI8,3h_st,3h,st,4.61135
1.7136416193919741,-0.12284191945936485,-1.9816416385131363,-1.5242380966547078,-1.0213314297134348,-1.5500966056621222,-0.34186734565209664,0.699498090069709,0.5766214623224919,1.715735518837066,N900_RS04360,ptsG,0.8305990666666667,-0.24578,3.1431,1h_SI7,1h,SI7,3h_SI3,3h,SI3,3.38888
-2.359328554989461,-0.24799007247182203,0.8198888780536904,1.9062044009922143,2.0464438084865284,0.30418338326784133,-1.6320360710219008,2.4595292927173533,-1.0047929310315302,-2.4499509977920098,N900_RS04365,sodium-dependent transporter_1,0.4352547333333333,-0.81864,5.0967,12h_SI2,12h,SI2,3h_SI4,3h,SI4,5.9153400000000005
-2.0327389109007155,-0.7881930654905127,-0.8398821943374097,-0.0037803742875179847,-0.9495288273343037,0.4365372860850051,2.553876950261108,-1.6674708047983262,-0.49887214717955664,-0.7238730389635314,N900_RS04370,N900_RS04370,0.7801810166666666,-0.32211,3.0334,1h_SI8,1h,SI8,3h_SI2,3h,SI2,3.3555099999999998
-1.352155469655183,-2.1294368665389856,-0.60757198660466,0.348728946779159,1.3331238482319976,1.4941294121987747,-1.2003248982590968,0.3263270122973887,-0.48417889199200614,0.7211406533797899,N900_RS04375,N900_RS04375,0.1998195666666667,-1.4207,3.2426,6h_SI2,6h,SI2,3h_SI5,3h,SI5,4.6633
0.1517485033765711,-3.8020213943470416,0.44020796287664615,0.5161063961490386,1.2125374673376441,-0.038376695011885786,0.238572574593292,-0.9809408354288878,0.1048921649404983,-0.49031181099656085,N900_RS04380,pykA_1,0.8676892666666667,-0.73358,3.9536,12h_st,12h,st,6h_SI4,6h,SI4,4.68718
1.2601465553095919,0.0715901025255366,3.1292351329713752,-0.6704873067363541,-0.9789093429207915,0.5420977123525776,1.3772221953477732,1.516639864456863,0.05828742139720966,1.186854937015836,N900_RS04385,mlc,1.550803733333333,0.075864,4.6925,1h_SI6,1h,SI6,6h_ce,6h,ce,4.616636
1.5588779401645994,0.8795419469941603,2.367645482986667,-0.444391103393875,-2.000061604384528,0.4051347296073098,0.9870210378055233,0.7653780559317505,-0.8665397175538682,2.246252197205796,N900_RS04390,chev_2,1.1857044449999998,-0.073382,4.8473,3h_co,3h,co,3h_st,3h,st,4.920681999999999
-1.4801732836199892,2.813087764222495,1.7047923185441867,1.9810905903766955,0.9700401982403435,1.2493357816749808,-1.9609354457932777,1.3423605721783063,-2.235989458330357,0.03443248570965951,N900_RS04395,N900_RS04395,-0.2642773666666667,-2.3027,3.8164,6h_SI6,6h,SI6,3h_SI1,3h,SI1,6.1190999999999995
3.1633534575888316,-0.02875848689628152,1.4745171360761657,-1.0283187305756298,-0.4625736128214038,-0.2852587928985939,-0.3571693069145183,0.6895745641166353,-0.24476077858306278,0.1540537507872486,N900_RS04400,ChaN family lipoprotein,1.1294992566666666,-0.52411,4.0799,1h_SI9,1h,SI9,3h_st,3h,st,4.604010000000001
0.086754177748261,-2.4936991923837937,2.0932611102181684,0.30231612980145384,2.649270921393735,1.663964111849014,1.3454216174959923,-1.7353040239374493,0.934985856807514,-1.9527648060047054,N900_RS04405,rlmA,1.5722301333333337,-0.63497,6.5373,1h_co,1h,co,3h_SI1,3h,SI1,7.17227
-0.4412117475266295,-0.22262709995210117,-0.5168899284611932,0.5370224362993969,1.8994827812788009,0.7014103995603024,0.9143889991354666,0.44157577228952977,1.1060082067971855,3.4399528389667804,N900_RS04410,N900_RS04410,0.5749896166666665,-0.81818,3.8649,6h_co,6h,co,6h_st,6h,st,4.68308
-0.15547896662209526,-1.1825143480244356,-0.5498658939288712,2.152717051602731,1.135253256926825,1.4798967231142734,-0.6750080560627134,0.48923782994099074,-2.1698483160317896,-0.8781374489255911,N900_RS04415,yeaD,0.8061492166666666,-0.48879,3.4229,12h_st,12h,st,12h_SI1,12h,SI1,3.9116899999999997
2.155494526392191,-1.5293688872758238,1.328455273078935,1.1408802878695954,1.246061529931444,-0.3091551741647016,0.31309974582134087,-0.027406977062051696,0.8841528914686934,-1.3355783754312451,N900_RS04425,msrB_2,1.60119735,-0.7388,5.1093,1h_SI2,1h,SI2,3h_SI1,3h,SI1,5.8481000000000005
0.8285119200524864,-1.82686847262613,-1.4696858460029105,1.10468364011864,-0.2626579257587211,0.781929523093328,-1.9768419784628877,0.2344872747181444,1.0851450470417896,0.06869671019763846,N900_RS04430,N900_RS04430,0.8477246753333334,-0.45619,3.7678,3h_st,3h,st,6h_SI3,6h,SI3,4.22399
1.9593691784192364,0.9691150706481779,2.551982300295364,-0.3539078889510565,0.0728178669554025,-0.1775190724093918,-0.5872956901423441,0.09437888622284579,-0.34978540432247174,2.1138449096092007,N900_RS04435,N900_RS04435,0.9060249766666667,-0.20237,4.3398,1h_SI7,1h,SI7,3h_st,3h,st,4.5421700000000005
0.6841371597948211,-0.38076877367509676,-0.621200883095245,-0.3399492176712844,1.3023603549164309,-2.049583785973985,-0.5132910183598529,1.1850828308008547,0.7033427629685776,1.3834990489882986,N900_RS04440,ansA,-0.05830088333333336,-1.601,3.3182,6h_SI9,6h,SI9,6h_SI4,6h,SI4,4.9192
1.8737576243644583,-3.835096967224699,1.0393948363834873,-0.06522313095540455,0.48910870572925746,0.38392345154520535,-0.11336377725861313,0.13615574800347416,1.9770550305583412,-0.7765010615784559,N900_RS04445,sppA,1.7334983000000002,-0.32443,5.3733,3h_co,3h,co,3h_SI5,3h,SI5,5.69773
2.552521115619471,1.1003049636940911,1.1315715429748254,-0.6380637851024487,1.2104258191515815,-0.3078849286307259,-0.8795567269067035,-0.10874893775220934,-0.671912428015811,2.08716094670861,N900_RS04450,fadH,1.1646299833333333,-0.26653,3.811,24h_SI7,24h,SI7,6h_st,6h,st,4.07753
0.8061312069283626,1.953297540399151,0.5723472185916082,-1.3611103466935788,0.45981857274884036,-0.46847689470692955,-0.13179520830526892,-1.9205914170498397,0.02956241275292182,2.8989706495637524,N900_RS04455,purU,1.226722915,-0.45287,4.5971,3h_SI4,3h,SI4,6h_ce,6h,ce,5.04997
-0.5732316098808403,-2.027475936896329,-0.33711056492688224,0.6593964867137267,1.1709003646282798,-2.5588688445565415,-1.3446387596166887,-0.6098513251831383,-1.743447235748901,-0.6608330395631088,N900_RS04465,ATP-dependent DNA helicase,0.2592178833333333,-1.1638,3.9438,12h_st,12h,st,3h_SI5,3h,SI5,5.1076
0.24558679547533213,0.06056782095243285,3.1413620274307386,-0.15177932126004623,1.0045259444651342,0.6201297875070838,-1.9118290830659965,-0.6736530667833505,-1.75738203949932,-0.7216183859178738,N900_RS04480,starvation lipoprotein Slp,1.4042214166666664,-0.44668,5.0559,12h_st,12h,st,3h_st,3h,st,5.50258
-0.4784389126744588,-0.033887801747276514,-1.655875408134671,1.237937012815065,-0.6011959501813314,2.570068788247718,-1.030575494471824,0.1158381150510589,3.0731797672016605,0.11878975161812211,N900_RS04485,menH_1,0.64059745,-0.76119,4.8051,3h_st,3h,st,3h_SI3,3h,SI3,5.56629
0.6666346890592196,0.7908204075057361,0.0589834468362338,-2.4869906269121005,1.0734329057720144,-1.811061504737653,-1.6565225863022393,-0.7775871124710931,-0.6506952223903316,2.2187505778956993,N900_RS04490,fadD,1.0352465333333334,-1.8554,5.7186,6h_SI6,6h,SI6,6h_st,6h,st,7.574
-1.671070590231007,-1.8020130406711887,-0.14420639119061707,1.109694102233144,0.1877107518212041,-1.7482144760011389,-1.1495317250453763,-2.6234758353386116,1.3833119027290088,0.06842760997474195,N900_RS04495,rnd,0.6019116483333334,-0.79367,3.1278,6h_ce,6h,ce,3h_SI5,3h,SI5,3.9214700000000002
0.26010863538780526,0.10557065335855453,0.048786567649579254,0.8621776785380812,0.1666965393491507,2.561146275910919,-1.6779452633630372,-1.1101540546756314,3.1145109592587312,0.055993291965060754,N900_RS04500,peptidase_1,0.57854435,-0.84669,3.6822,6h_st,6h,st,3h_SI1,3h,SI1,4.52889
2.858696448375266,2.8881711547200877,0.7408246099412544,-0.7582317683969297,0.5331009811531913,-0.6007741794995849,0.2775623149880554,0.7074903180839429,0.6379895670144042,-0.7251007022934062,N900_RS04505,rrtA,1.7917170666666669,-0.16292,3.944,6h_SI9,6h,SI9,12h_st,12h,st,4.10692
-3.404273857645718,0.8899233999241665,-1.6420703337853855,2.5345716978729618,-2.397718164729149,-0.671029909835466,1.6608950108834748,-2.9686448975186175,0.6529272917875195,0.25112643168979343,N900_RS04510,N900_RS04510,-0.4342803933333333,-2.6667,2.8088,24h_st,24h,st,3h_SI2,3h,SI2,5.4755
-0.40081189820235474,-2.699351299174716,-0.19141523299339705,-0.009674479625473964,-1.4827251290821941,-1.1631809273751057,1.1452886780299594,-1.7637846660942473,1.9042603237627533,-0.24325141870937672,N900_RS04515,dgt,0.6020750385000001,-1.3062,3.3757,12h_SI1,12h,SI1,6h_SI4,6h,SI4,4.681900000000001
0.04684377777411086,-0.8184743408649957,-1.4502881103866891,2.3429020991228224,-1.4261406913338357,1.8454900080752443,0.2518140338088549,-0.4775439256900112,-0.3781604208279856,0.13248397221469377,N900_RS04520,yfbR,0.6947756999999999,-0.89075,3.3065,24h_st,24h,st,3h_SI6,3h,SI6,4.19725
