Model,Rank,Program,Time,Space,Value
PCA,10,PC9,12h,ce,-0.3821357253040384
PCA,10,PC9,12h,co,-0.45649239880010567
PCA,10,PC9,24h,st,0.18554900073270772
PCA,10,PC9,24h,SI1,0.1644112703195526
PCA,10,PC9,24h,SI2,-0.03552077985547926
PCA,10,PC9,24h,SI3,-0.09290363850422495
PCA,10,PC9,24h,SI4,-0.30536142666343324
PCA,10,PC9,24h,SI5,-0.34823035319186685
PCA,10,PC9,24h,SI6,-0.3969709835472331
PCA,10,PC9,24h,SI7,-0.4371604194759216
PCA,10,PC9,24h,SI8,-0.45637268266224956
PCA,10,PC9,24h,SI9,-0.3416117242213059
PCA,10,PC9,24h,ce,-0.3587461916423112
PCA,10,PC9,24h,co,-0.3271440511639352
CP,10,CP9,1h,st,0.006171604643168414
CP,10,CP9,1h,SI1,-0.021212456635115423
CP,10,CP9,1h,SI2,-0.023755336513538186
CP,10,CP9,1h,SI3,-0.016481498311044136
CP,10,CP9,1h,SI4,-0.012811728189807255
CP,10,CP9,1h,SI5,-0.002701784680888496
CP,10,CP9,1h,SI6,-0.0015836461373316903
CP,10,CP9,1h,SI7,-0.0014017857748727836
CP,10,CP9,1h,SI8,-0.001967245478086246
CP,10,CP9,1h,SI9,-0.0014409819635135411
CP,10,CP9,1h,ce,-0.002161127568733208
CP,10,CP9,1h,co,-0.0007479418846576093
CP,10,CP9,3h,st,0.13029076456474276
CP,10,CP9,3h,SI1,-0.44782311134349495
CP,10,CP9,3h,SI2,-0.5015066803197977
CP,10,CP9,3h,SI3,-0.34794630250586156
CP,10,CP9,3h,SI4,-0.27047258496919624
CP,10,CP9,3h,SI5,-0.05703826024434884
CP,10,CP9,3h,SI6,-0.03343287166998733
CP,10,CP9,3h,SI7,-0.029593558065377095
CP,10,CP9,3h,SI8,-0.04153116284111193
CP,10,CP9,3h,SI9,-0.030421041626185096
CP,10,CP9,3h,ce,-0.045624271082218386
CP,10,CP9,3h,co,-0.015790045804360723
CP,10,CP9,6h,st,-0.3537841815940958
CP,10,CP9,6h,SI1,1.215993577709441
CP,10,CP9,6h,SI2,1.3617629081664278
CP,10,CP9,6h,SI3,0.9447937333237413
CP,10,CP9,6h,SI4,0.7344259774407715
CP,10,CP9,6h,SI5,0.15487846960995263
CP,10,CP9,6h,SI6,0.09078173101232696
CP,10,CP9,6h,SI7,0.08035667574438307
CP,10,CP9,6h,SI8,0.11277137336232895
CP,10,CP9,6h,SI9,0.08260357785844316
CP,10,CP9,6h,ce,0.12388556824861603
CP,10,CP9,6h,co,0.04287539835145547
CP,10,CP9,12h,st,0.18939871840881786
CP,10,CP9,12h,SI1,-0.6509833881599553
CP,10,CP9,12h,SI2,-0.7290211462289145
CP,10,CP9,12h,SI3,-0.5057962779622065
CP,10,CP9,12h,SI4,-0.3931756876937396
CP,10,CP9,12h,SI5,-0.08291434490109384
CP,10,CP9,12h,SI6,-0.048600091251099924
CP,10,CP9,12h,SI7,-0.04301902739970634
CP,10,CP9,12h,SI8,-0.0603722684597944
CP,10,CP9,12h,SI9,-0.044221908712476
CP,10,CP9,12h,ce,-0.06632226390086739
CP,10,CP9,12h,co,-0.02295338774742078
CP,10,CP9,24h,st,0.015784059755515164
CP,10,CP9,24h,SI1,-0.05425147955006477
CP,10,CP9,24h,SI2,-0.06075496936718246
CP,10,CP9,24h,SI3,-0.04215191497885519
CP,10,CP9,24h,SI4,-0.03276637033825265
CP,10,CP9,24h,SI5,-0.006909893506688738
CP,10,CP9,24h,SI6,-0.004050221410553835
CP,10,CP9,24h,SI7,-0.0035851082035067037
CP,10,CP9,24h,SI8,-0.005031287967263421
CP,10,CP9,24h,SI9,-0.0036853536047378077
CP,10,CP9,24h,ce,-0.005527147096490594
CP,10,CP9,24h,co,-0.0019128832910831975
VAE,10,VAE9,1h,st,-0.04025466740131378
VAE,10,VAE9,1h,SI1,0.00869208574295044
VAE,10,VAE9,1h,SI2,-0.004218883812427521
VAE,10,VAE9,1h,SI3,-0.016663014888763428
VAE,10,VAE9,1h,SI4,-0.008735984563827515
VAE,10,VAE9,1h,SI5,-0.019221514463424683
VAE,10,VAE9,1h,SI6,-0.009633481502532959
VAE,10,VAE9,1h,SI7,-0.01695162057876587
VAE,10,VAE9,1h,SI8,-0.01956886053085327
VAE,10,VAE9,1h,SI9,-0.021610140800476074
VAE,10,VAE9,1h,ce,-0.016521215438842773
VAE,10,VAE9,1h,co,-0.006953492760658264
VAE,10,VAE9,3h,st,-0.02680450677871704
VAE,10,VAE9,3h,SI1,-0.03730255365371704
VAE,10,VAE9,3h,SI2,-0.011101365089416504
VAE,10,VAE9,3h,SI3,0.005611538887023926
VAE,10,VAE9,3h,SI4,0.02922797203063965
VAE,10,VAE9,3h,SI5,0.04078078269958496
VAE,10,VAE9,3h,SI6,0.0208110511302948
VAE,10,VAE9,3h,SI7,0.020293980836868286
VAE,10,VAE9,3h,SI8,0.0013816505670547485
VAE,10,VAE9,3h,SI9,-0.012925110757350922
VAE,10,VAE9,3h,ce,-0.01639777421951294
VAE,10,VAE9,3h,co,-0.021018534898757935
VAE,10,VAE9,6h,st,-0.049310386180877686
VAE,10,VAE9,6h,SI1,-0.025189340114593506
VAE,10,VAE9,6h,SI2,0.014764487743377686
VAE,10,VAE9,6h,SI3,0.03741753101348877
VAE,10,VAE9,6h,SI4,0.03811466693878174
VAE,10,VAE9,6h,SI5,0.03957441449165344
VAE,10,VAE9,6h,SI6,0.023498356342315674
VAE,10,VAE9,6h,SI7,0.014495015144348145
VAE,10,VAE9,6h,SI8,0.012244075536727905
VAE,10,VAE9,6h,SI9,0.006933867931365967
VAE,10,VAE9,6h,ce,0.039577461779117584
VAE,10,VAE9,6h,co,0.0018312633037567139
VAE,10,VAE9,12h,st,-0.03759503364562988
VAE,10,VAE9,12h,SI1,0.012485027313232422
VAE,10,VAE9,12h,SI2,0.01874244213104248
VAE,10,VAE9,12h,SI3,0.015316128730773926
VAE,10,VAE9,12h,SI4,0.028096988797187805
VAE,10,VAE9,12h,SI5,0.01682838797569275
VAE,10,VAE9,12h,SI6,0.015570640563964844
VAE,10,VAE9,12h,SI7,0.013347148895263672
VAE,10,VAE9,12h,SI8,0.02470681071281433
VAE,10,VAE9,12h,SI9,0.0045098960399627686
VAE,10,VAE9,12h,ce,0.017090290784835815
VAE,10,VAE9,12h,co,0.007343590259552002
VAE,10,VAE9,24h,st,0.008307397365570068
VAE,10,VAE9,24h,SI1,0.004679523408412933
VAE,10,VAE9,24h,SI2,-0.013453826308250427
VAE,10,VAE9,24h,SI3,0.0004861801862716675
VAE,10,VAE9,24h,SI4,-0.008327394723892212
VAE,10,VAE9,24h,SI5,-0.005670726299285889
VAE,10,VAE9,24h,SI6,0.001326531171798706
VAE,10,VAE9,24h,SI7,-0.010333508253097534
VAE,10,VAE9,24h,SI8,-0.009716004133224487
VAE,10,VAE9,24h,SI9,-0.005492597818374634
VAE,10,VAE9,24h,ce,-0.010812520980834961
VAE,10,VAE9,24h,co,0.0032385587692260742
weighted_CPVAE,10,CPVAE9,1h,st,0.05898626893758774
weighted_CPVAE,10,CPVAE9,1h,SI1,0.01469806581735611
weighted_CPVAE,10,CPVAE9,1h,SI2,0.0010590477613732219
weighted_CPVAE,10,CPVAE9,1h,SI3,0.005401138216257095
weighted_CPVAE,10,CPVAE9,1h,SI4,-0.018913444131612778
weighted_CPVAE,10,CPVAE9,1h,SI5,-0.025527097284793854
weighted_CPVAE,10,CPVAE9,1h,SI6,-0.019403068348765373
weighted_CPVAE,10,CPVAE9,1h,SI7,-0.017814960330724716
weighted_CPVAE,10,CPVAE9,1h,SI8,-0.016284236684441566
weighted_CPVAE,10,CPVAE9,1h,SI9,-0.012559848837554455
weighted_CPVAE,10,CPVAE9,1h,ce,-0.047301266342401505
weighted_CPVAE,10,CPVAE9,1h,co,-0.009239865466952324
weighted_CPVAE,10,CPVAE9,3h,st,0.026790902018547058
weighted_CPVAE,10,CPVAE9,3h,SI1,0.006675696931779385
weighted_CPVAE,10,CPVAE9,3h,SI2,0.0004810076206922531
weighted_CPVAE,10,CPVAE9,3h,SI3,0.0024531364906579256
weighted_CPVAE,10,CPVAE9,3h,SI4,-0.00859027449041605
weighted_CPVAE,10,CPVAE9,3h,SI5,-0.011594121344387531
weighted_CPVAE,10,CPVAE9,3h,SI6,-0.008812656626105309
weighted_CPVAE,10,CPVAE9,3h,SI7,-0.008091354742646217
weighted_CPVAE,10,CPVAE9,3h,SI8,-0.0073961177840828896
weighted_CPVAE,10,CPVAE9,3h,SI9,-0.005704542621970177
weighted_CPVAE,10,CPVAE9,3h,ce,-0.021483704447746277
weighted_CPVAE,10,CPVAE9,3h,co,-0.004196643363684416
weighted_CPVAE,10,CPVAE9,6h,st,0.14082543551921844
weighted_CPVAE,10,CPVAE9,6h,SI1,0.03509056568145752
weighted_CPVAE,10,CPVAE9,6h,SI2,0.0025283994618803263
weighted_CPVAE,10,CPVAE9,6h,SI3,0.012894825078547001
weighted_CPVAE,10,CPVAE9,6h,SI4,-0.045154474675655365
weighted_CPVAE,10,CPVAE9,6h,SI5,-0.0609440915286541
weighted_CPVAE,10,CPVAE9,6h,SI6,-0.046323418617248535
weighted_CPVAE,10,CPVAE9,6h,SI7,-0.042531922459602356
weighted_CPVAE,10,CPVAE9,6h,SI8,-0.03887743130326271
weighted_CPVAE,10,CPVAE9,6h,SI9,-0.02998572774231434
weighted_CPVAE,10,CPVAE9,6h,ce,-0.11292833834886551
weighted_CPVAE,10,CPVAE9,6h,co,-0.02205950766801834
weighted_CPVAE,10,CPVAE9,12h,st,0.06384491920471191
weighted_CPVAE,10,CPVAE9,12h,SI1,0.015908734872937202
weighted_CPVAE,10,CPVAE9,12h,SI2,0.0011462806724011898
weighted_CPVAE,10,CPVAE9,12h,SI3,0.005846025887876749
weighted_CPVAE,10,CPVAE9,12h,SI4,-0.020471330732107162
weighted_CPVAE,10,CPVAE9,12h,SI5,-0.02762974426150322
weighted_CPVAE,10,CPVAE9,12h,SI6,-0.021001284942030907
weighted_CPVAE,10,CPVAE9,12h,SI7,-0.01928236335515976
weighted_CPVAE,10,CPVAE9,12h,SI8,-0.017625557258725166
weighted_CPVAE,10,CPVAE9,12h,SI9,-0.01359439454972744
weighted_CPVAE,10,CPVAE9,12h,ce,-0.05119743570685387
weighted_CPVAE,10,CPVAE9,12h,co,-0.010000946000218391
weighted_CPVAE,10,CPVAE9,24h,st,-0.014599976129829884
weighted_CPVAE,10,CPVAE9,24h,SI1,-0.0036379892844706774
weighted_CPVAE,10,CPVAE9,24h,SI2,-0.0002621300227474421
weighted_CPVAE,10,CPVAE9,24h,SI3,-0.0013368618674576283
weighted_CPVAE,10,CPVAE9,24h,SI4,0.004681358113884926
weighted_CPVAE,10,CPVAE9,24h,SI5,0.006318335421383381
weighted_CPVAE,10,CPVAE9,24h,SI6,0.00480254739522934
weighted_CPVAE,10,CPVAE9,24h,SI7,0.004409466870129108
weighted_CPVAE,10,CPVAE9,24h,SI8,0.004030590411275625
weighted_CPVAE,10,CPVAE9,24h,SI9,0.003108748933300376
weighted_CPVAE,10,CPVAE9,24h,ce,0.01170776505023241
weighted_CPVAE,10,CPVAE9,24h,co,0.0022870039101690054
PCA,10,PC10,1h,st,-0.003872367890685194
PCA,10,PC10,1h,SI1,0.9494274842114288
PCA,10,PC10,1h,SI2,0.09402792407478201
PCA,10,PC10,1h,SI3,-0.43010002674832987
PCA,10,PC10,1h,SI4,-0.4935541015768927
PCA,10,PC10,1h,SI5,-0.5394783637953602
PCA,10,PC10,1h,SI6,-0.5930532653906497
PCA,10,PC10,1h,SI7,-0.5328639160154437
PCA,10,PC10,1h,SI8,-0.5534636634546526
PCA,10,PC10,1h,SI9,-0.36907662510367195
PCA,10,PC10,1h,ce,0.461218247750139
PCA,10,PC10,1h,co,0.5367472184033089
PCA,10,PC10,3h,st,0.3056698126594196
PCA,10,PC10,3h,SI1,1.0328766667666884
PCA,10,PC10,3h,SI2,0.6839486538784894
PCA,10,PC10,3h,SI3,1.2975166353163754
PCA,10,PC10,3h,SI4,0.3653615811657819
PCA,10,PC10,3h,SI5,1.246077246634979
PCA,10,PC10,3h,SI6,0.3256496724865945
PCA,10,PC10,3h,SI7,0.5020406242005095
PCA,10,PC10,3h,SI8,0.20715748775872792
PCA,10,PC10,3h,SI9,-0.014966706452090844
PCA,10,PC10,3h,ce,-0.5552682410766132
PCA,10,PC10,3h,co,-0.634689455134182
PCA,10,PC10,6h,st,0.7830868842710533
PCA,10,PC10,6h,SI1,0.3701359202394539
PCA,10,PC10,6h,SI2,0.6294965800371838
PCA,10,PC10,6h,SI3,1.0168227977245556
PCA,10,PC10,6h,SI4,1.1197412077333844
PCA,10,PC10,6h,SI5,0.5362422422424374
PCA,10,PC10,6h,SI6,-0.43857779563412236
PCA,10,PC10,6h,SI7,-0.5022263287816668
PCA,10,PC10,6h,SI8,-0.4258543968774685
PCA,10,PC10,6h,SI9,-0.5146679156632935
PCA,10,PC10,6h,ce,0.25810997968972127
PCA,10,PC10,6h,co,-0.31945249811725585
PCA,10,PC10,12h,st,0.019612635861036565
PCA,10,PC10,12h,SI1,1.0547192749038865
PCA,10,PC10,12h,SI2,0.979345286186881
PCA,10,PC10,12h,SI3,0.8586733511175972
PCA,10,PC10,12h,SI4,0.24933921146750684
PCA,10,PC10,12h,SI5,-0.3641828293775947
PCA,10,PC10,12h,SI6,-0.6053028206892411
PCA,10,PC10,12h,SI7,-0.6454296160793621
PCA,10,PC10,12h,SI8,-0.3919520212127018
PCA,10,PC10,12h,SI9,-0.5082801371486323
PCA,10,PC10,12h,ce,-0.30077126176483104
PCA,10,PC10,12h,co,-0.41316945130678095
PCA,10,PC10,24h,st,-0.15665911627617674
PCA,10,PC10,24h,SI1,-0.10998264242685508
PCA,10,PC10,24h,SI2,-0.3083989510298238
PCA,10,PC10,24h,SI3,-0.38829261405961235
PCA,10,PC10,24h,SI4,-0.5493733577600486
PCA,10,PC10,24h,SI5,-0.5775058684706744
PCA,10,PC10,24h,SI6,-0.6165603933753643
PCA,10,PC10,24h,SI7,-0.653170451455723
PCA,10,PC10,24h,SI8,-0.6771102309257717
PCA,10,PC10,24h,SI9,-0.5778542979061164
PCA,10,PC10,24h,ce,-0.5902520173976934
PCA,10,PC10,24h,co,-0.5276308804065414
CP,10,CP10,1h,st,0.04084638493149242
CP,10,CP10,1h,SI1,0.12520019782304112
CP,10,CP10,1h,SI2,-0.020700871363739763
CP,10,CP10,1h,SI3,-0.06133170125740346
CP,10,CP10,1h,SI4,-0.035277633592700294
CP,10,CP10,1h,SI5,-0.01989439790448612
CP,10,CP10,1h,SI6,-0.009047314479035215
CP,10,CP10,1h,SI7,-0.009307497086193602
CP,10,CP10,1h,SI8,-0.009295588186391658
CP,10,CP10,1h,SI9,0.003261264707642057
CP,10,CP10,1h,ce,-0.005591960227252018
CP,10,CP10,1h,co,-0.0027229274605535736
CP,10,CP10,3h,st,-0.7192959537836512
CP,10,CP10,3h,SI1,-2.2047482502568623
CP,10,CP10,3h,SI2,0.36453784188508903
CP,10,CP10,3h,SI3,1.0800379183398672
CP,10,CP10,3h,SI4,0.6212314540160799
CP,10,CP10,3h,SI5,0.35033601969083655
CP,10,CP10,3h,SI6,0.15932124001409145
CP,10,CP10,3h,SI7,0.16390299913152118
CP,10,CP10,3h,SI8,0.16369328599641952
CP,10,CP10,3h,SI9,-0.05743016211492782
CP,10,CP10,3h,ce,0.09847320324497859
CP,10,CP10,3h,co,0.04795016029221503
CP,10,CP10,6h,st,-0.0030273564424488724
CP,10,CP10,6h,SI1,-0.009279294265848958
CP,10,CP10,6h,SI2,0.001534258573737463
CP,10,CP10,6h,SI3,0.004545639014061116
CP,10,CP10,6h,SI4,0.0026146248073197573
CP,10,CP10,6h,SI5,0.001474486267653818
CP,10,CP10,6h,SI6,0.0006705476095597155
CP,10,CP10,6h,SI7,0.0006898312130735922
CP,10,CP10,6h,SI8,0.0006889485772026735
CP,10,CP10,6h,SI9,-0.00024171075946550328
CP,10,CP10,6h,ce,0.00041445177702463385
CP,10,CP10,6h,co,0.00020181154351488952
CP,10,CP10,12h,st,-0.02741627665049004
CP,10,CP10,12h,SI1,-0.08403493395975205
CP,10,CP10,12h,SI2,0.013894517646209727
CP,10,CP10,12h,SI3,0.041166112789133534
CP,10,CP10,12h,SI4,0.023678505791252993
CP,10,CP10,12h,SI5,0.013353209045527944
CP,10,CP10,12h,SI6,0.006072598030822866
CP,10,CP10,12h,SI7,0.00624723376295593
CP,10,CP10,12h,SI8,0.006239240456029976
CP,10,CP10,12h,SI9,-0.002188975489634042
CP,10,CP10,12h,ce,0.003753348769199804
CP,10,CP10,12h,co,0.0018276411164160637
CP,10,CP10,24h,st,0.021175498909555716
CP,10,CP10,24h,SI1,0.0649060291853128
CP,10,CP10,24h,SI2,-0.010731703178259904
CP,10,CP10,24h,SI3,-0.03179545448821417
CP,10,CP10,24h,SI4,-0.018288558288006053
CP,10,CP10,24h,SI5,-0.010313612865355749
CP,10,CP10,24h,SI6,-0.004690290173941667
CP,10,CP10,24h,SI7,-0.004825173506295517
CP,10,CP10,24h,SI8,-0.004818999718940944
CP,10,CP10,24h,SI9,0.001690698145656527
CP,10,CP10,24h,ce,-0.002898972525795261
CP,10,CP10,24h,co,-0.0014116144566638593
VAE,10,VAE10,1h,st,0.14449304342269897
VAE,10,VAE10,1h,SI1,-0.02608051896095276
VAE,10,VAE10,1h,SI2,-0.005869481712579727
VAE,10,VAE10,1h,SI3,0.014869272708892822
VAE,10,VAE10,1h,SI4,0.0030868947505950928
VAE,10,VAE10,1h,SI5,0.00848272442817688
VAE,10,VAE10,1h,SI6,0.0067472755908966064
VAE,10,VAE10,1h,SI7,-0.005305171012878418
VAE,10,VAE10,1h,SI8,0.016558915376663208
VAE,10,VAE10,1h,SI9,0.012314081192016602
VAE,10,VAE10,1h,ce,0.005335450172424316
VAE,10,VAE10,1h,co,0.011879578232765198
VAE,10,VAE10,3h,st,0.2293543815612793
VAE,10,VAE10,3h,SI1,-0.05069547891616821
VAE,10,VAE10,3h,SI2,-0.03354102373123169
VAE,10,VAE10,3h,SI3,0.022606611251831055
VAE,10,VAE10,3h,SI4,-0.0014613866806030273
VAE,10,VAE10,3h,SI5,-0.06656461954116821
VAE,10,VAE10,3h,SI6,-0.07373233139514923
VAE,10,VAE10,3h,SI7,-0.055360957980155945
VAE,10,VAE10,3h,SI8,0.009046405553817749
VAE,10,VAE10,3h,SI9,0.027671456336975098
VAE,10,VAE10,3h,ce,0.03339684009552002
VAE,10,VAE10,3h,co,0.0323123037815094
VAE,10,VAE10,6h,st,0.10005947947502136
VAE,10,VAE10,6h,SI1,0.010967373847961426
VAE,10,VAE10,6h,SI2,-0.01725316047668457
VAE,10,VAE10,6h,SI3,0.0096091628074646
VAE,10,VAE10,6h,SI4,-0.09624075889587402
VAE,10,VAE10,6h,SI5,-0.07074494659900665
VAE,10,VAE10,6h,SI6,-0.03250420093536377
VAE,10,VAE10,6h,SI7,-0.03397694230079651
VAE,10,VAE10,6h,SI8,-0.04565468430519104
VAE,10,VAE10,6h,SI9,-0.015763968229293823
VAE,10,VAE10,6h,ce,-0.06723792850971222
VAE,10,VAE10,6h,co,-0.008204981684684753
VAE,10,VAE10,12h,st,0.1479053646326065
VAE,10,VAE10,12h,SI1,-0.013963103294372559
VAE,10,VAE10,12h,SI2,-0.02051025629043579
VAE,10,VAE10,12h,SI3,-0.012398242950439453
VAE,10,VAE10,12h,SI4,-0.03437581658363342
VAE,10,VAE10,12h,SI5,-0.02245241403579712
VAE,10,VAE10,12h,SI6,-0.02862340211868286
VAE,10,VAE10,12h,SI7,-0.0051656365394592285
VAE,10,VAE10,12h,SI8,-0.017637431621551514
VAE,10,VAE10,12h,SI9,-0.03711393475532532
VAE,10,VAE10,12h,ce,-0.042744264006614685
VAE,10,VAE10,12h,co,0.008756905794143677
VAE,10,VAE10,24h,st,0.024085193872451782
VAE,10,VAE10,24h,SI1,0.01732867956161499
VAE,10,VAE10,24h,SI2,0.004695460200309753
VAE,10,VAE10,24h,SI3,0.025116145610809326
VAE,10,VAE10,24h,SI4,0.01750361919403076
VAE,10,VAE10,24h,SI5,0.007515460252761841
VAE,10,VAE10,24h,SI6,0.0371854305267334
VAE,10,VAE10,24h,SI7,0.03618404269218445
VAE,10,VAE10,24h,SI8,0.03845736384391785
VAE,10,VAE10,24h,SI9,0.02790665626525879
VAE,10,VAE10,24h,ce,0.029881030321121216
VAE,10,VAE10,24h,co,0.01948222517967224
weighted_CPVAE,10,CPVAE10,1h,st,0.010224918834865093
weighted_CPVAE,10,CPVAE10,1h,SI1,-0.043685901910066605
weighted_CPVAE,10,CPVAE10,1h,SI2,0.02212439849972725
weighted_CPVAE,10,CPVAE10,1h,SI3,0.026511752977967262
weighted_CPVAE,10,CPVAE10,1h,SI4,0.01035378873348236
weighted_CPVAE,10,CPVAE10,1h,SI5,0.030414924025535583
weighted_CPVAE,10,CPVAE10,1h,SI6,0.0027560493908822536
weighted_CPVAE,10,CPVAE10,1h,SI7,0.003296766197308898
weighted_CPVAE,10,CPVAE10,1h,SI8,-0.0007463036454282701
weighted_CPVAE,10,CPVAE10,1h,SI9,-0.0064721484668552876
weighted_CPVAE,10,CPVAE10,1h,ce,-0.02186281606554985
weighted_CPVAE,10,CPVAE10,1h,co,-0.012142953462898731
weighted_CPVAE,10,CPVAE10,3h,st,-0.039022818207740784
weighted_CPVAE,10,CPVAE10,3h,SI1,0.16672475636005402
weighted_CPVAE,10,CPVAE10,3h,SI2,-0.08443650603294373
weighted_CPVAE,10,CPVAE10,3h,SI3,-0.10118059068918228
weighted_CPVAE,10,CPVAE10,3h,SI4,-0.03951464593410492
weighted_CPVAE,10,CPVAE10,3h,SI5,-0.11607681959867477
weighted_CPVAE,10,CPVAE10,3h,SI6,-0.010518305003643036
weighted_CPVAE,10,CPVAE10,3h,SI7,-0.012581920251250267
weighted_CPVAE,10,CPVAE10,3h,SI8,0.0028482251800596714
weighted_CPVAE,10,CPVAE10,3h,SI9,0.0247005857527256
weighted_CPVAE,10,CPVAE10,3h,ce,0.0834381952881813
weighted_CPVAE,10,CPVAE10,3h,co,0.0463428869843483
weighted_CPVAE,10,CPVAE10,6h,st,-0.015292946249246597
weighted_CPVAE,10,CPVAE10,6h,SI1,0.06533902138471603
weighted_CPVAE,10,CPVAE10,6h,SI2,-0.03309045732021332
weighted_CPVAE,10,CPVAE10,6h,SI3,-0.039652422070503235
weighted_CPVAE,10,CPVAE10,6h,SI4,-0.015485691837966442
weighted_CPVAE,10,CPVAE10,6h,SI5,-0.045490216463804245
weighted_CPVAE,10,CPVAE10,6h,SI6,-0.004122097510844469
weighted_CPVAE,10,CPVAE10,6h,SI7,-0.00493082357570529
weighted_CPVAE,10,CPVAE10,6h,SI8,0.0011162124574184418
weighted_CPVAE,10,CPVAE10,6h,SI9,0.009680097922682762
weighted_CPVAE,10,CPVAE10,6h,ce,0.03269921988248825
weighted_CPVAE,10,CPVAE10,6h,co,0.01816166378557682
weighted_CPVAE,10,CPVAE10,12h,st,-0.005727036856114864
weighted_CPVAE,10,CPVAE10,12h,SI1,0.02446872927248478
weighted_CPVAE,10,CPVAE10,12h,SI2,-0.012392004020512104
weighted_CPVAE,10,CPVAE10,12h,SI3,-0.014849387109279633
weighted_CPVAE,10,CPVAE10,12h,SI4,-0.005799217615276575
weighted_CPVAE,10,CPVAE10,12h,SI5,-0.017035575583577156
weighted_CPVAE,10,CPVAE10,12h,SI6,-0.0015436792746186256
weighted_CPVAE,10,CPVAE10,12h,SI7,-0.0018465380417183042
weighted_CPVAE,10,CPVAE10,12h,SI8,0.0004180090327281505
weighted_CPVAE,10,CPVAE10,12h,SI9,0.0036250881385058165
weighted_CPVAE,10,CPVAE10,12h,ce,0.01224549114704132
weighted_CPVAE,10,CPVAE10,12h,co,0.006801338866353035
weighted_CPVAE,10,CPVAE10,24h,st,0.0010067139519378543
weighted_CPVAE,10,CPVAE10,24h,SI1,-0.004301179200410843
weighted_CPVAE,10,CPVAE10,24h,SI2,0.0021782999392598867
weighted_CPVAE,10,CPVAE10,24h,SI3,0.0026102655101567507
weighted_CPVAE,10,CPVAE10,24h,SI4,0.0010194021742790937
weighted_CPVAE,10,CPVAE10,24h,SI5,0.002994559472426772
weighted_CPVAE,10,CPVAE10,24h,SI6,0.0002713521244004369
weighted_CPVAE,10,CPVAE10,24h,SI7,0.0003245894331485033
weighted_CPVAE,10,CPVAE10,24h,SI8,-7.347875362029299e-05
weighted_CPVAE,10,CPVAE10,24h,SI9,-0.0006372277857735753
weighted_CPVAE,10,CPVAE10,24h,ce,-0.0021525456104427576
weighted_CPVAE,10,CPVAE10,24h,co,-0.0011955577647313476
