TensorComp1,TensorComp2,TensorComp3,TensorComp4,TensorComp5,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
4.763143695339025,3.3446360722634147,-2.6269784465109938,-0.02900022478567246,-1.5487518670809108,N900_RS16440,TraF,1.3596824000000003,-0.19428,4.7884,1h_SI9,1h,SI9,6h_st,6h,st,4.98268
1.7290841903213467,2.4301418935208132,-3.1161588702537295,-0.4888743161857299,-2.1376743433830274,N900_RS16445,VC0395_0503_BLAST,0.6296410833333334,-0.78978,3.9846,12h_SI1,12h,SI1,6h_SI4,6h,SI4,4.77438
4.059325246192434,2.0487406012393183,-1.0871509342582588,-0.8427623929532434,-0.719278068298446,N900_RS16450,yciH,0.6811218833333333,-3.0652,4.6597,6h_SI6,6h,SI6,12h_SI1,12h,SI1,7.7249
-3.646439840557619,-1.2600665296781695,1.4612522983398644,-0.15733992949644787,0.9837752720511345,N900_RS16455,N900_RS16455,1.4157422000000002,-0.36415,4.071,12h_SI3,12h,SI3,3h_SI8,3h,SI8,4.43515
3.6793938324519604,1.3526098499656185,-1.529372604436336,-1.458065698710712,-1.1461617935819068,N900_RS16465,DamX-related protein,0.025303263333333333,0.0031775,0.28123,6h_SI3,6h,SI3,3h_SI1,3h,SI1,0.2780525
5.51062977748274,4.0582435754705655,-3.2745110352883766,-0.2923935426019644,-2.2171797950782324,N900_RS16470,patZ,1.8208001666666662,0.16572,5.0938,1h_SI7,1h,SI7,3h_SI2,3h,SI2,4.92808
3.9864643019089563,4.030540388187991,-2.750275969062625,-1.3198513344794327,-1.891620906238598,N900_RS16475,yhaJ,0.6793553333333333,-0.65275,2.8348,3h_ce,3h,ce,3h_SI2,3h,SI2,3.48755
6.426029013724616,3.6722857229452734,-3.603761427483833,-0.11253416412262286,-2.4438190273843867,N900_RS16480,TonB-dependent hemoglobin/transferrin/lactoferrin family receptor,0.43546566666666664,-1.2188,2.8525,1h_SI7,1h,SI7,3h_SI1,3h,SI1,4.0713
4.98764065108977,2.2350486238981384,-2.559330560139417,-2.0669388721178072,-1.473515155621568,N900_RS16485,sgrr,-0.008940116666666654,-1.8054,5.2491,6h_SI9,6h,SI9,6h_st,6h,st,7.0545
4.1814310512763475,2.1620626234762583,-1.23921622728888,-0.4890793406549993,-0.7091926666634158,N900_RS16490,N900_RS16490,1.271662465,-0.024411,5.4643,1h_SI6,1h,SI6,1h_st,1h,st,5.4887109999999995
5.353072195459007,2.7876602573157236,-2.770492976340816,-0.5158242257493115,-2.0009572433114453,N900_RS16495,hotdog fold thioesterase,0.5805348833333334,-0.81619,3.7856,1h_SI5,1h,SI5,12h_SI3,12h,SI3,4.60179
5.0397716381422235,4.366419948626107,-3.191711354513082,-0.9161273398607502,-2.3150000206921377,N900_RS16500,bepA_3,0.5826428999999999,-1.0895,3.4383,6h_st,6h,st,3h_SI3,3h,SI3,4.5278
5.215142641048864,4.460753896897067,-3.539136038412217,-1.3770560648761636,-2.6053607739248927,N900_RS16505,N900_RS16505,0.6978886499999999,-0.7216,4.636,6h_st,6h,st,3h_SI2,3h,SI2,5.3576
4.701220352262443,3.4354514701116488,-2.651327671805578,-1.8245541074852647,-1.8520685856300168,N900_RS16510,ABC transporter substrate-binding protein_12,0.7960186649999998,-0.59381,3.588,12h_SI5,12h,SI5,1h_ce,1h,ce,4.1818100000000005
5.543488937957075,3.7393341670824447,-2.322434088431706,-0.6553465225603452,-1.8821416615481257,N900_RS16515,yfcG,0.7316388833333335,-0.97261,4.1316,12h_st,12h,st,3h_SI2,3h,SI2,5.10421
4.196339121392426,2.323392793561344,-1.1375313747034912,-1.8938309733941243,-0.9292399868923188,N900_RS16520,dcmA,0.39965361666666666,-1.145,4.2186,3h_SI6,3h,SI6,1h_st,1h,st,5.3636
5.5685301638274,3.989864416434466,-3.0765691668393713,-0.9282114262092488,-2.2392594443926463,N900_RS16525,comR_1,0.9737587833333333,-0.72512,3.5824,1h_co,1h,co,6h_SI3,6h,SI3,4.30752
3.861182039396644,2.600753018305624,-0.5956705461881192,-0.5128395988041838,-0.920244223501381,N900_RS16530,DNA-binding protein_3,1.5552757166666669,-0.3605,4.783,1h_SI4,1h,SI4,3h_st,3h,st,5.1435
6.0432191513494145,3.2819625132871275,-3.9279106226788967,-0.881311255411755,-2.4739841094667048,N900_RS16535,yejF,1.1135857333333334,-0.5661,4.5749,3h_SI2,3h,SI2,6h_SI3,6h,SI3,5.141
4.744043923633259,2.3734286611902067,-2.009935093437498,-1.5260148593325675,-1.2248573002391694,N900_RS16540,yejE,0.4146025700000001,-1.0681,3.2232,3h_SI4,3h,SI4,6h_st,6h,st,4.2913
5.321329931804715,3.5150599518763745,-2.1197091882042063,-2.5685845268101297,-1.858576582736398,N900_RS16545,yejb,0.21903570499999991,-1.0042,3.6234,24h_ce,24h,ce,6h_SI3,6h,SI3,4.6276
5.327390713630173,1.8770569904853385,-2.9957577146197654,-1.6403172196261908,-1.9644261117912825,N900_RS16550,ABC transporter substrate-binding protein_9,0.48865226333333334,-1.0121,3.7353,3h_SI3,3h,SI3,3h_SI2,3h,SI2,4.7474
4.414338243005192,3.36294522106716,-3.252695604512872,-1.7544340901759805,-2.4119426593731363,N900_RS16555,N900_RS16555,0.5484673666666666,-1.034,4.9983,12h_st,12h,st,6h_ce,6h,ce,6.0323
0.9261328515487522,2.600127930215203,-1.276695102925102,-0.3999464399469414,-1.0016410691378408,N900_RS16560,exopolyphosphatase,1.2908359999999999,0.1454,4.6135,1h_SI9,1h,SI9,3h_SI5,3h,SI5,4.4681
4.448783524487911,3.4058023859396367,-2.353407675930897,-0.45373601563731286,-1.3374340860739653,N900_RS16565,hemolysin,0.819966314,-0.58294,4.7613,1h_SI1,1h,SI1,3h_SI5,3h,SI5,5.34424
5.40313687834649,4.037398389961832,-3.4712740177845482,-1.2291100799643015,-2.450605594474674,N900_RS16570,N900_RS16570,0.9372962450000001,-0.6031,4.0709,12h_st,12h,st,3h_SI2,3h,SI2,4.6739999999999995
3.5559866445598245,1.785978513408319,-0.917747045063749,-2.2083635717045604,-0.3704671996789259,N900_RS16575,peptide MFS transporter,-0.018656399999999986,-1.4443,3.534,12h_SI7,12h,SI7,1h_SI1,1h,SI1,4.9783
5.425267174570955,3.7053105981493535,-2.5436036598408065,-0.02884338681912091,-1.6640360876898894,N900_RS16580,eamA_7,0.45859916666666667,-1.0791,3.8888,1h_st,1h,st,6h_SI1,6h,SI1,4.9679
4.581422573210767,3.5896838680601286,-2.0393069228536223,-2.544954577906607,-1.5642521829252085,N900_RS16585,phnR,-0.3292854233333334,-2.9731,2.9314,12h_SI8,12h,SI8,3h_SI3,3h,SI3,5.9045000000000005
4.7673456160443575,2.3934063994537063,-2.40504914107638,-2.4676885258212535,-1.6688082816622265,N900_RS16590,putative 2-aminoethylphosphonate ABC transporter permease subunit,-0.09800021499999997,-1.6796,3.5755,6h_ce,6h,ce,3h_SI1,3h,SI1,5.2551
5.000160487301736,3.5353054047918406,-2.0321403044532356,-2.3898045411413147,-1.7725813574116414,N900_RS16595,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein,0.1405283,-1.2897,2.2662,6h_st,6h,st,3h_st,3h,st,3.5559000000000003
4.575649655623812,3.8792574820907704,-2.796713722101367,-1.4895119956991176,-2.0474681734832667,N900_RS16600,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein,0.738933845,-0.60612,3.9444,3h_SI2,3h,SI2,12h_SI1,12h,SI1,4.55052
1.1733745880443642,2.0863924698175698,-1.1723808136199942,-1.0932111635027633,-0.840715791929665,N900_RS16605,phnW,0.19786830000000002,-1.1237,3.5522,12h_SI4,12h,SI4,6h_ce,6h,ce,4.6759
4.589689480257609,3.122623249715248,-1.776641780521844,-1.2231597189604282,-1.3282074947346896,N900_RS16610,pbfA_BLAST,0.4936471499999999,-1.1432,3.8206,6h_SI3,6h,SI3,6h_SI1,6h,SI1,4.9638
2.5573948553440964,1.6574919028755388,-2.064978241845788,-2.0011925965192363,-1.437075604712855,N900_RS16615,phnX,-0.1578717666666667,-1.6794,2.8874,12h_SI2,12h,SI2,6h_SI5,6h,SI5,4.5668
2.5885601393980346,0.8316052956260739,0.9091810564566861,0.14083114633909508,-0.2836613058534291,N900_RS16620,rnk,0.006918493833333332,0.00037715,0.11786,6h_SI7,6h,SI7,3h_st,3h,st,0.11748285
