Gene,PCA_MSE,CP_MSE,VAE_MSE,CPVAE_MSE,Best_non_CPVAE_MSE,Best_non_CPVAE_model,CPVAE_advantage_vs_best_other,CPVAE_advantage_vs_PCA,CPVAE_advantage_vs_CP,CPVAE_advantage_vs_VAE,CPVAE_rank_used,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,Gene_label
N900_RS02870,0.48196197752902464,0.4933957249953066,0.7607419435539904,0.525535912564889,0.48196197752902464,PCA,-0.04357393503586432,-0.04357393503586432,-0.03214018756958237,0.23520603098910142,10,cysL_1,0.5111499833333333,-0.85326,4.5183,12h_SI2,12h,SI2,6h_SI3,6h,SI3,5.37156,cysL_1
N900_RS02875,0.4816582865519228,0.43808407296924484,0.7934754916719446,0.4574503306798938,0.43808407296924484,CP,-0.019366257710648982,0.024207955872028952,-0.019366257710648982,0.3360251609920508,10,C4-dicarboxylate ABC transporter,0.9010618459999998,-1.3833,5.3117,24h_st,24h,st,6h_st,6h,st,6.695,C4-dicarboxylate ABC transporter
N900_RS02880,0.13114980481245397,0.1681598113088506,0.1652653640178565,0.10084501940549771,0.13114980481245397,PCA,0.03030478540695626,0.03030478540695626,0.06731479190335289,0.06442034461235878,10,recC,0.71830115,-1.2585,3.2783,12h_ce,12h,ce,6h_SI1,6h,SI1,4.5368,recC
N900_RS02885,0.16831855515936012,0.19838301297966127,0.20709926197206158,0.09674623526499664,0.16831855515936012,PCA,0.07157231989436348,0.07157231989436348,0.10163677771466463,0.11035302670706494,10,recB,0.9415452116666665,-1.1394,3.5793,6h_SI9,6h,SI9,1h_st,1h,st,4.7187,recB
N900_RS02890,0.2669512768236528,0.3095682236464366,0.6833781302937287,0.2587382860354479,0.2669512768236528,PCA,0.008212990788204921,0.008212990788204921,0.050829937610988696,0.42463984425828083,10,recD,0.6011931999999999,-1.8056,4.129,3h_co,3h,co,3h_SI1,3h,SI1,5.9346,recD
N900_RS02895,0.7978963026960517,0.9021102965993889,1.0173439259650425,0.7920305330409262,0.7978963026960517,PCA,0.00586576965512553,0.00586576965512553,0.11007976355846272,0.22531339292411634,10,N900_RS02895,0.5324415666666666,-2.4119,2.9091,6h_SI6,6h,SI6,1h_co,1h,co,5.321,N900_RS02895
N900_RS02905,0.1760637524861741,0.21617741299867518,0.4211800094926385,0.18156127055218735,0.1760637524861741,PCA,-0.005497518066013257,-0.005497518066013257,0.034616142446487835,0.23961873894045116,10,argA,0.8955382333333335,-0.68056,4.186,6h_st,6h,st,3h_st,3h,st,4.86656,argA
N900_RS02910,0.5543683125087704,0.595069328760398,0.7414071312309312,0.5492492100799057,0.5543683125087704,PCA,0.005119102428864708,0.005119102428864708,0.045820118680492294,0.19215792115102548,10,N900_RS02910,0.40408453333333333,-1.6601,3.3947,3h_SI6,3h,SI6,1h_SI1,1h,SI1,5.0548,N900_RS02910
N900_RS02915,0.34520576944202924,0.49019859476591837,0.5381762139177338,0.2332415487264527,0.34520576944202924,PCA,0.11196422071557655,0.11196422071557655,0.2569570460394657,0.30493466519128115,10,mltA,0.97652185,-0.51174,3.5825,6h_st,6h,st,6h_ce,6h,ce,4.09424,mltA
N900_RS02920,0.3921161997906532,0.6620810844218376,0.7497137850870448,0.4147201956016616,0.3921161997906532,PCA,-0.022603995811008415,-0.022603995811008415,0.24736088882017593,0.33499358948538316,10,tcdA,0.5016236333333334,-1.0621,4.1174,6h_SI4,6h,SI4,12h_st,12h,st,5.1795,tcdA
N900_RS02925,0.3116171944192439,0.3652616446510012,0.5487467283219158,0.24890212556200134,0.3116171944192439,PCA,0.06271506885724257,0.06271506885724257,0.11635951908899986,0.29984460275991454,10,csdE,0.808715907,-1.2962,4.5695,12h_st,12h,st,3h_st,3h,st,5.8656999999999995,csdE
N900_RS02930,0.23033560087389385,0.2603287727691871,0.5713616192570973,0.23070438802082288,0.23033560087389385,PCA,-0.0003687871469290338,-0.0003687871469290338,0.029624384748364208,0.3406572312362744,10,csdA,0.3501479966666667,-1.2998,4.6318,24h_SI1,24h,SI1,3h_SI2,3h,SI2,5.9316,csdA
N900_RS02935,0.148942767268266,0.17258829007313414,0.30250722967087124,0.14544717495694662,0.148942767268266,PCA,0.0034955923113193788,0.0034955923113193788,0.027141115116187525,0.15706005471392462,10,4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme,1.0250198833333333,-0.59836,3.6007,6h_st,6h,st,3h_SI2,3h,SI2,4.199059999999999,4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme
N900_RS02940,0.3035210055457317,0.3423650396106742,0.3530658369703338,0.2863209788280542,0.3035210055457317,PCA,0.017200026717677508,0.017200026717677508,0.05604406078262003,0.0667448581422796,10,panE,-1.7247886166666666,-4.1245,0.10697,6h_SI9,6h,SI9,3h_st,3h,st,4.23147,panE
N900_RS02945,0.2358880384995979,0.22573999483191826,0.39868386445135734,0.18221807167292886,0.22573999483191826,CP,0.043521923158989395,0.05366996682666905,0.043521923158989395,0.21646579277842848,10,ompK,0.7524406366666667,-0.52131,4.3981,1h_SI3,1h,SI3,3h_st,3h,st,4.91941,ompK
N900_RS02950,0.17610382301909158,0.21607565369253573,0.4330504505354283,0.17869280451851183,0.17610382301909158,PCA,-0.0025889814994202454,-0.0025889814994202454,0.0373828491740239,0.25435764601691646,10,ATP-dependent protease,0.8988467666666666,-0.5411,4.8689,1h_SI9,1h,SI9,3h_SI2,3h,SI2,5.41,ATP-dependent protease
N900_RS02955,0.45670393287800565,0.5733725283096879,0.7242867610816041,0.42206937797450483,0.45670393287800565,PCA,0.034634554903500814,0.034634554903500814,0.15130315033518305,0.3022173831070992,10,rpoE_2,0.7581910833333333,-0.94307,5.0489,12h_SI2,12h,SI2,6h_st,6h,st,5.991969999999999,rpoE_2
N900_RS02960,0.2957959783511803,0.34621197186475616,0.5525830234862551,0.31653511377082355,0.2957959783511803,PCA,-0.02073913541964323,-0.02073913541964323,0.029676858093932612,0.23604790971543155,10,chrR,1.3518178166666666,-1.1114,3.8398,3h_ce,3h,ce,6h_SI1,6h,SI1,4.9512,chrR
N900_RS02965,0.25888569254821325,0.24248876571848219,0.5309375893176108,0.17236010955819478,0.24248876571848219,CP,0.0701286561602874,0.08652558299001847,0.0701286561602874,0.358577479759416,10,ampG,0.85857015,-0.56457,3.1332,3h_SI3,3h,SI3,6h_SI3,6h,SI3,3.6977700000000002,ampG
N900_RS02970,0.3711542770817187,0.3978974567130832,0.7332423648576977,0.4354070353596853,0.3711542770817187,PCA,-0.06425275827796656,-0.06425275827796656,-0.03750957864660209,0.2978353294980124,10,peptidyl-prolyl cis-trans isomerase,1.1224447666666666,-0.29982,5.7685,1h_co,1h,co,6h_st,6h,st,6.06832,peptidyl-prolyl cis-trans isomerase
N900_RS02975,0.14633300057671542,0.1305726692447726,0.3099195271653546,0.12567289733913423,0.1305726692447726,CP,0.004899771905638367,0.02066010323758119,0.004899771905638367,0.18424662982622037,10,"lipoprotein, putative",1.38081945,-0.25722,4.7706,1h_SI8,1h,SI8,3h_SI1,3h,SI1,5.02782,"lipoprotein, putative"
N900_RS02980,0.23030710404893553,0.19814490527695813,0.4509527831885051,0.21011422236733054,0.19814490527695813,CP,-0.011969317090372411,0.02019288168160499,-0.011969317090372411,0.24083856082117458,10,rlmG,1.3515866666666667,-0.18407,4.6271,3h_SI1,3h,SI1,12h_SI1,12h,SI1,4.811170000000001,rlmG
N900_RS02985,0.3987661051934629,0.4051310965893454,0.6604589916608031,0.3735743085153934,0.3987661051934629,PCA,0.025191796678069478,0.025191796678069478,0.03155678807395196,0.2868846831454097,10,bola,0.19460240000000004,-1.7166,5.0121,6h_SI3,6h,SI3,1h_SI1,1h,SI1,6.7287,bola
N900_RS02990,0.21891172198612957,0.23386037135182003,0.26869907492617995,0.15562690783145017,0.21891172198612957,PCA,0.0632848141546794,0.0632848141546794,0.07823346352036986,0.11307216709472978,10,Na(+)-translocating NADH-quinone reductase subunit A,0.8913359333333334,-1.0847,2.8734,12h_ce,12h,ce,12h_st,12h,st,3.9581,Na(+)-translocating NADH-quinone reductase subunit A
N900_RS02995,0.6954482426549201,0.6490463911876143,0.7439110728435206,0.6156546651338182,0.6490463911876143,CP,0.033391726053796145,0.07979357752110194,0.033391726053796145,0.12825640770970248,10,nqrB,0.23807983333333327,-2.3117,1.5649,12h_ce,12h,ce,6h_SI7,6h,SI7,3.8766,nqrB
N900_RS03000,0.5332695895933607,0.5456986729091429,0.5848203049303766,0.4872833679252872,0.5332695895933607,PCA,0.04598622166807348,0.04598622166807348,0.058415304983855665,0.09753693700508942,10,nqrC,0.7903676999999999,-1.6187,2.6773,12h_co,12h,co,6h_SI5,6h,SI5,4.295999999999999,nqrC
N900_RS03005,0.5833261051593502,0.5115121597400342,0.6245873032938649,0.5604893029084642,0.5115121597400342,CP,-0.04897714316843005,0.022836802250886024,-0.04897714316843005,0.0640980003854007,10,nqrD,0.3834622,-2.2262,2.2761,6h_SI9,6h,SI9,6h_SI8,6h,SI8,4.5023,nqrD
N900_RS03010,0.45567380874385266,0.4567312153477013,0.5323909685424477,0.47854841699379413,0.45567380874385266,PCA,-0.022874608249941475,-0.022874608249941475,-0.021817201646092854,0.05384255154865358,10,nqrE,1.0912582016666663,-1.4755,5.2286,6h_SI9,6h,SI9,3h_SI5,3h,SI5,6.7041,nqrE
N900_RS03015,0.5048924201741457,0.519950098106366,0.5410464228861771,0.5089649505799192,0.5048924201741457,PCA,-0.004072530405773489,-0.004072530405773489,0.010985147526446859,0.03208147230625791,10,nqrF,0.8921160833333334,-1.8258,2.6262,12h_SI9,12h,SI9,6h_SI3,6h,SI3,4.452,nqrF
N900_RS03020,0.09740772103958456,0.15771664060475446,0.13897443171891202,0.021165485650071297,0.09740772103958456,PCA,0.07624223538951326,0.07624223538951326,0.13655115495468317,0.11780894606884072,10,apbE,1.8395017333333334,-0.062167,4.0449,6h_SI9,6h,SI9,12h_st,12h,st,4.107067,apbE
N900_RS03025,0.4651202839614123,0.46958938315499416,0.6105386254024603,0.4750774588215026,0.4651202839614123,PCA,-0.00995717486009029,-0.00995717486009029,-0.005488075666508441,0.1354611665809577,10,nqrM_1,-0.18323418333333333,-1.76,3.4997,6h_co,6h,co,12h_SI2,12h,SI2,5.2597,nqrM_1
N900_RS03030,0.36357692752472615,0.33983406549588163,0.5927508967306299,0.32767882428535117,0.33983406549588163,CP,0.012155241210530465,0.03589810323937498,0.012155241210530465,0.2650720724452787,10,dinB,0.36852725,-1.9891,3.2172,6h_SI6,6h,SI6,6h_SI1,6h,SI1,5.206300000000001,dinB
N900_RS03035,0.15042143346033515,0.15961468253890518,0.3096032182660489,0.1488250733433978,0.15042143346033515,PCA,0.0015963601169373398,0.0015963601169373398,0.010789609195507366,0.1607781449226511,10,N900_RS03035,1.8946756666666669,0.10631,4.7565,1h_SI9,1h,SI9,3h_SI4,3h,SI4,4.65019,N900_RS03035
N900_RS03055,0.17566297785408197,0.1844906061156977,0.3225084338831825,0.1981729925634004,0.17566297785408197,PCA,-0.022510014709318432,-0.022510014709318432,-0.013682386447702699,0.12433544131978211,10,diguanylate cyclase_4,0.7464228249999999,-0.75771,3.7322,3h_st,3h,st,6h_SI4,6h,SI4,4.48991,diguanylate cyclase_4
N900_RS03060,0.11611550353511166,0.13634646139596207,0.2952116464228255,0.18063711883199607,0.11611550353511166,PCA,-0.06452161529688441,-0.06452161529688441,-0.044290657436034,0.11457452759082942,10,sodium-dependent transporter_2,0.9819248900000002,-0.24917,3.6451,3h_co,3h,co,3h_SI3,3h,SI3,3.8942699999999997,sodium-dependent transporter_2
N900_RS03065,0.6625460754533308,0.6683306278738821,0.865428535521327,0.6508494280105572,0.6625460754533308,PCA,0.011696647442773545,0.011696647442773545,0.01748119986332486,0.2145791075107698,10,deacylase,0.022602474999999997,0.003447,0.37188,6h_SI4,6h,SI4,12h_SI1,12h,SI1,0.368433,deacylase
N900_RS03070,0.4716136072225786,0.4822624209955642,0.6430557207714013,0.5027673684309605,0.4716136072225786,PCA,-0.03115376120838187,-0.03115376120838187,-0.02050494743539627,0.1402883523404408,10,rimK,0.6541712866666667,-0.9289,3.8758,6h_SI2,6h,SI2,1h_co,1h,co,4.8046999999999995,rimK
N900_RS03075,0.2311141544868748,0.2454251509346304,0.38108730690968823,0.21136396887048708,0.2311141544868748,PCA,0.019750185616387722,0.019750185616387722,0.034061182064143325,0.16972333803920114,10,ATP-dependent zinc protease_1,1.0425344,-0.28888,4.1771,1h_st,1h,st,3h_SI2,3h,SI2,4.46598,ATP-dependent zinc protease_1
N900_RS03080,0.2727977327957663,0.2295940825775837,0.6147055212966702,0.23816908315180169,0.2295940825775837,CP,-0.008575000574217978,0.034628649643964615,-0.008575000574217978,0.37653643814486853,10,pepD,1.1336517333333334,-0.34137,4.4745,3h_SI1,3h,SI1,3h_SI4,3h,SI4,4.81587,pepD
N900_RS03085,0.22246618373691376,0.2146970970536257,0.30205783218188365,0.20104240876514798,0.2146970970536257,CP,0.013654688288477712,0.021423774971765785,0.013654688288477712,0.10101542341673567,10,adeP,1.40251715,-0.093265,4.0942,1h_SI7,1h,SI7,3h_st,3h,st,4.1874649999999995,adeP
N900_RS03090,0.3380953497733678,0.27537781541388856,0.48500952408626574,0.22343075755183156,0.27537781541388856,CP,0.051947057862057,0.11466459222153624,0.051947057862057,0.2615787665344342,10,gpt,1.6000353333333335,-0.20499,6.5751,1h_SI6,1h,SI6,3h_SI1,3h,SI1,6.7800899999999995,gpt
N900_RS03095,0.44736895094302087,0.3935571499432854,0.6433907506974914,0.33858839748781205,0.3935571499432854,CP,0.054968752455473335,0.10878055345520882,0.054968752455473335,0.30480235320967936,10,frsA,0.8088615188333333,-2.1608,5.6376,1h_SI5,1h,SI5,1h_st,1h,st,7.7984,frsA
N900_RS03100,0.4227861353934002,0.5601910686946976,0.6942607226449644,0.5712498089440856,0.4227861353934002,PCA,-0.1484636735506854,-0.1484636735506854,-0.011058740249388022,0.1230109137008788,10,crl,0.24437211666666664,-1.4711,3.3645,3h_SI6,3h,SI6,6h_st,6h,st,4.8356,crl
N900_RS03105,0.3752127232914184,0.3650960006170649,0.527031446744623,0.41852506996721045,0.3650960006170649,CP,-0.053429069350145575,-0.043312346675792035,-0.053429069350145575,0.10850637677741254,10,proB,1.3488796666666663,-0.0167,4.5122,12h_SI2,12h,SI2,6h_SI3,6h,SI3,4.5289,proB
N900_RS03110,0.20969888857578098,0.2236115016352808,0.3345265431228638,0.17115720042927354,0.20969888857578098,PCA,0.038541688146507436,0.038541688146507436,0.05245430120600725,0.16336934269359024,10,proA,1.9528545666666666,0.055854,5.0352,1h_SI8,1h,SI8,12h_st,12h,st,4.979346,proA
N900_RS03115,0.13621981997085797,0.1451073949060196,0.31515847765686167,0.15120450288705956,0.13621981997085797,PCA,-0.014984682916201586,-0.014984682916201586,-0.006097107981039962,0.1639539747698021,10,nrdR,0.6570483666666667,-0.79433,4.3173,1h_st,1h,st,12h_SI1,12h,SI1,5.11163,nrdR
N900_RS03120,0.4704099034241357,0.48781660956805367,0.5254747594952807,0.4931256400810396,0.4704099034241357,PCA,-0.022715736656903907,-0.022715736656903907,-0.005309030512985924,0.03234911941424107,10,ribD,2.0453425,-0.51989,7.2604,1h_SI6,1h,SI6,12h_SI1,12h,SI1,7.78029,ribD
N900_RS03125,0.37640388974858807,0.44681019075521683,0.4121321338279751,0.3834864918248743,0.37640388974858807,PCA,-0.0070826020762862485,-0.0070826020762862485,0.06332369893034251,0.02864564200310077,10,ribE_1,2.0474889666666667,-0.2911,4.8374,1h_SI7,1h,SI7,1h_ce,1h,ce,5.1285,ribE_1
N900_RS03130,0.20812683298006954,0.30202479065799365,0.5612891009217598,0.21276340285767625,0.20812683298006954,PCA,-0.004636569877606717,-0.004636569877606717,0.0892613878003174,0.3485256980640835,10,ribBA,1.2050008666666667,-0.63296,3.936,6h_SI3,6h,SI3,3h_SI4,3h,SI4,4.56896,ribBA
N900_RS03135,0.0877685085883639,0.14155906988337008,0.12816846889758454,0.01958671019243446,0.0877685085883639,PCA,0.06818179839592943,0.06818179839592943,0.12197235969093562,0.10858175870515008,10,ribE_2,1.8595685499999999,-0.056577,4.2276,6h_SI9,6h,SI9,3h_SI2,3h,SI2,4.284177,ribE_2
N900_RS03140,0.1333835534750709,0.17064851790850522,0.16524639919567144,0.07129887328612902,0.1333835534750709,PCA,0.062084680188941865,0.062084680188941865,0.0993496446223762,0.09394752590954242,10,nusB,-0.06079564833333335,-1.9763,2.0323,6h_SI9,6h,SI9,12h_st,12h,st,4.0086,nusB
N900_RS03145,0.09117604196006622,0.13893652674038942,0.1258759869559942,0.02522494441464123,0.09117604196006622,PCA,0.065951097545425,0.065951097545425,0.11371158232574818,0.10065104254135296,10,thiL,-1.3980944666666668,-3.3638,0.74928,6h_SI9,6h,SI9,12h_st,12h,st,4.11308,thiL
N900_RS03150,0.10581893201213848,0.15737059935174877,0.14086384840329583,0.041585790516270475,0.10581893201213848,PCA,0.064233141495868,0.064233141495868,0.11578480883547829,0.09927805788702534,10,pgpA,1.2966592000000001,-0.6473,3.4647,6h_SI9,6h,SI9,12h_st,12h,st,4.112,pgpA
N900_RS03155,0.16684441247286694,0.1762327357291725,0.31457038408174737,0.11635509154436799,0.16684441247286694,PCA,0.05048932092849895,0.05048932092849895,0.05987764418480451,0.19821529253737938,10,VC_2264_BLAST,1.5669515000000003,-1.2715,5.018,1h_SI8,1h,SI8,6h_st,6h,st,6.2895,VC_2264_BLAST
N900_RS03160,0.2849725892706078,0.3176686247918542,0.4642075082352077,0.28243476867865513,0.2849725892706078,PCA,0.0025378205919526775,0.0025378205919526775,0.03523385611319907,0.18177273955655254,10,glnD,0.25261503333333335,-2.4016,3.4429,6h_SI7,6h,SI7,3h_SI4,3h,SI4,5.8445,glnD
N900_RS03240,0.3257898784324358,0.33224075877464987,0.6146458134383971,0.2659559514904869,0.3257898784324358,PCA,0.05983392694194889,0.05983392694194889,0.06628480728416297,0.3486898619479102,10,rnhB,0.21106356666666667,-1.768,3.0744,12h_SI1,12h,SI1,3h_SI1,3h,SI1,4.8424,rnhB
N900_RS03260,0.6328078396985773,0.6193204443448093,0.8083857860121075,0.6546960415272947,0.6193204443448093,CP,-0.035375597182485397,-0.021888201828717313,-0.035375597182485397,0.15368974448481287,10,cytochrome c_2,1.4232952333333335,-0.47261,6.4359,1h_SI4,1h,SI4,6h_SI4,6h,SI4,6.90851,cytochrome c_2
N900_RS03265,0.23450084693091267,0.2651977371120263,0.6396464831656753,0.2181801301372164,0.23450084693091267,PCA,0.01632071679369626,0.01632071679369626,0.04701760697480992,0.4214663530284589,10,padC,0.6109401133333332,-1.0369,4.9779,1h_SI5,1h,SI5,6h_st,6h,st,6.0148,padC
N900_RS03270,0.2005707728054213,0.17105286782970233,0.31000725423512054,0.17482175519331236,0.17105286782970233,CP,-0.0037688873636100295,0.025749017612108932,-0.0037688873636100295,0.13518549904180818,10,glnB,1.2820225333333333,-0.37078,4.1463,3h_SI6,3h,SI6,3h_st,3h,st,4.51708,glnB
N900_RS03275,0.4148672727264214,0.5209505052875898,0.4817054779669328,0.40226606071217497,0.4148672727264214,PCA,0.01260121201424641,0.01260121201424641,0.11868444457541483,0.07943941725475784,10,VC0395_A1830_BLAST,-0.8288588166666668,-2.8774,2.8362,6h_SI6,6h,SI6,1h_ce,1h,ce,5.7136,VC0395_A1830_BLAST
N900_RS03280,0.3894527877687025,0.41503305787530814,0.6791130102540978,0.3968091586012273,0.3894527877687025,PCA,-0.007356370832524772,-0.007356370832524772,0.018223899274080857,0.2823038516528705,10,lysm,1.18212265,-0.46943,4.934,12h_SI4,12h,SI4,3h_SI1,3h,SI1,5.40343,lysm
N900_RS03285,0.17814067331905437,0.1960423110677819,0.2955854024371543,0.10687957675684737,0.17814067331905437,PCA,0.071261096562207,0.071261096562207,0.08916273431093452,0.18870582568030694,10,gloB,1.30892002,-0.27492,4.4042,3h_ce,3h,ce,3h_st,3h,st,4.67912,gloB
N900_RS03290,0.2393444030943403,0.2680729442100238,0.5338731169557325,0.22107525153458604,0.2393444030943403,PCA,0.018269151559754254,0.018269151559754254,0.04699769267543777,0.3127978654211464,10,class I SAM-dependent methyltransferase_3,-0.8981651666666667,-2.7032,2.9689,3h_SI6,3h,SI6,6h_st,6h,st,5.6721,class I SAM-dependent methyltransferase_3
N900_RS03295,0.296020981707927,0.29408702889502275,0.43507088959366735,0.3578684054086906,0.29408702889502275,CP,-0.06378137651366783,-0.06184742370076357,-0.06378137651366783,0.07720248418497677,10,rnhA,2.5071670499999996,0.030903,7.4271,1h_SI6,1h,SI6,12h_SI2,12h,SI2,7.396197,rnhA
N900_RS03305,0.7034270955529165,0.7462695496552293,0.9050222810766646,0.5453810227319189,0.7034270955529165,PCA,0.15804607282099759,0.15804607282099759,0.20088852692331038,0.3596412583447457,10,hldE,0.5671162815333333,-1.4957,4.4761,12h_SI4,12h,SI4,3h_SI1,3h,SI1,5.9718,hldE
N900_RS03310,0.28470157964261517,0.286095881093602,0.54359553842353,0.2585700327161474,0.28470157964261517,PCA,0.02613154692646774,0.02613154692646774,0.027525848377454587,0.2850255057073826,10,fadE_1,0.59594249045,-0.86754,3.9811,6h_st,6h,st,6h_SI1,6h,SI1,4.84864,fadE_1
N900_RS03315,0.08455551110803781,0.11925121568190468,0.12070452246574387,0.03290417545014703,0.08455551110803781,PCA,0.05165133565789078,0.05165133565789078,0.08634704023175765,0.08780034701559683,10,gmhA/lpcA,-1.5608617199999997,-3.4683,0.53981,6h_SI9,6h,SI9,12h_st,12h,st,4.00811,gmhA/lpcA
N900_RS03320,0.1741751097567486,0.20571600575022692,0.5857592750249612,0.19358473016502045,0.1741751097567486,PCA,-0.01940962040827185,-0.01940962040827185,0.012131275585206464,0.39217454485994074,10,yafJ,1.2761539,-0.89001,5.8195,6h_SI3,6h,SI3,3h_st,3h,st,6.70951,yafJ
N900_RS03325,0.6451123423635241,0.5886389880877337,0.792940716045642,0.5992863882154434,0.5886389880877337,CP,-0.010647400127709705,0.04582595414808066,-0.010647400127709705,0.19365432783019854,10,purN,0.6486622166666666,-1.1523,4.4136,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.5659,purN
N900_RS03330,0.15203759155084462,0.15805175795680526,0.3772383102974486,0.17371147753232827,0.15203759155084462,PCA,-0.021673885981483648,-0.021673885981483648,-0.015659719575523007,0.20352683276512032,10,purM,-0.5873585233333333,-3.6829,4.5548,12h_SI9,12h,SI9,6h_st,6h,st,8.2377,purM
N900_RS03335,0.1968440195635078,0.26624287935609414,0.44898085525762477,0.2041636465945693,0.1968440195635078,PCA,-0.007319627031061482,-0.007319627031061482,0.062079232761524855,0.24481720866305548,10,upp,1.4134619516666664,-0.20871,4.8513,3h_SI2,3h,SI2,6h_ce,6h,ce,5.06001,upp
