Model,Rank,Program,Time,Space,Value,Requested_rank,Program_number,Program_label,Abs_value
weighted_CPVAE,10,CPVAE5,6h,st,0.0030083165038377,8,5,weighted CPVAE 5,0.0030083165038377
weighted_CPVAE,10,CPVAE5,6h,SI1,0.0584301836788654,8,5,weighted CPVAE 5,0.0584301836788654
weighted_CPVAE,10,CPVAE5,6h,SI2,0.0635929778218269,8,5,weighted CPVAE 5,0.0635929778218269
weighted_CPVAE,10,CPVAE5,6h,SI3,0.02206870354712,8,5,weighted CPVAE 5,0.02206870354712
weighted_CPVAE,10,CPVAE5,6h,SI4,-0.003403837326914,8,5,weighted CPVAE 5,0.003403837326914
weighted_CPVAE,10,CPVAE5,6h,SI5,-0.0206008814275264,8,5,weighted CPVAE 5,0.0206008814275264
weighted_CPVAE,10,CPVAE5,6h,SI6,-0.0242635756731033,8,5,weighted CPVAE 5,0.0242635756731033
weighted_CPVAE,10,CPVAE5,6h,SI7,-0.0205803923308849,8,5,weighted CPVAE 5,0.0205803923308849
weighted_CPVAE,10,CPVAE5,6h,SI8,-0.0122842565178871,8,5,weighted CPVAE 5,0.0122842565178871
weighted_CPVAE,10,CPVAE5,6h,SI9,-0.0065631405450403,8,5,weighted CPVAE 5,0.0065631405450403
weighted_CPVAE,10,CPVAE5,6h,ce,-0.0082043558359146,8,5,weighted CPVAE 5,0.0082043558359146
weighted_CPVAE,10,CPVAE5,6h,co,-0.0094271134585142,8,5,weighted CPVAE 5,0.0094271134585142
weighted_CPVAE,10,CPVAE5,12h,st,0.00720487954095,8,5,weighted CPVAE 5,0.00720487954095
weighted_CPVAE,10,CPVAE5,12h,SI1,0.139939546585083,8,5,weighted CPVAE 5,0.139939546585083
weighted_CPVAE,10,CPVAE5,12h,SI2,0.1523043811321258,8,5,weighted CPVAE 5,0.1523043811321258
weighted_CPVAE,10,CPVAE5,12h,SI3,0.0528542660176754,8,5,weighted CPVAE 5,0.0528542660176754
weighted_CPVAE,10,CPVAE5,12h,SI4,-0.0081521468237042,8,5,weighted CPVAE 5,0.0081521468237042
weighted_CPVAE,10,CPVAE5,12h,SI5,-0.0493388473987579,8,5,weighted CPVAE 5,0.0493388473987579
weighted_CPVAE,10,CPVAE5,12h,SI6,-0.0581109561026096,8,5,weighted CPVAE 5,0.0581109561026096
weighted_CPVAE,10,CPVAE5,12h,SI7,-0.0492897778749465,8,5,weighted CPVAE 5,0.0492897778749465
weighted_CPVAE,10,CPVAE5,12h,SI8,-0.0294206384569406,8,5,weighted CPVAE 5,0.0294206384569406
weighted_CPVAE,10,CPVAE5,12h,SI9,-0.0157186388969421,8,5,weighted CPVAE 5,0.0157186388969421
weighted_CPVAE,10,CPVAE5,12h,ce,-0.0196493286639451,8,5,weighted CPVAE 5,0.0196493286639451
weighted_CPVAE,10,CPVAE5,12h,co,-0.022577816620469,8,5,weighted CPVAE 5,0.022577816620469
weighted_CPVAE,10,CPVAE5,24h,st,0.0014825297985225,8,5,weighted CPVAE 5,0.0014825297985225
weighted_CPVAE,10,CPVAE5,24h,SI1,0.0287950057536363,8,5,weighted CPVAE 5,0.0287950057536363
weighted_CPVAE,10,CPVAE5,24h,SI2,0.0313392840325832,8,5,weighted CPVAE 5,0.0313392840325832
weighted_CPVAE,10,CPVAE5,24h,SI3,0.0108756879344582,8,5,weighted CPVAE 5,0.0108756879344582
weighted_CPVAE,10,CPVAE5,24h,SI4,-0.0016774465329945,8,5,weighted CPVAE 5,0.0016774465329945
weighted_CPVAE,10,CPVAE5,24h,SI5,-0.0101523296907544,8,5,weighted CPVAE 5,0.0101523296907544
weighted_CPVAE,10,CPVAE5,24h,SI6,-0.0119573436677455,8,5,weighted CPVAE 5,0.0119573436677455
weighted_CPVAE,10,CPVAE5,24h,SI7,-0.0101422322914004,8,5,weighted CPVAE 5,0.0101422322914004
weighted_CPVAE,10,CPVAE5,24h,SI8,-0.0060538100078701,8,5,weighted CPVAE 5,0.0060538100078701
weighted_CPVAE,10,CPVAE5,24h,SI9,-0.003234384348616,8,5,weighted CPVAE 5,0.003234384348616
weighted_CPVAE,10,CPVAE5,24h,ce,-0.004043192602694,8,5,weighted CPVAE 5,0.004043192602694
weighted_CPVAE,10,CPVAE5,24h,co,-0.0046457801945507,8,5,weighted CPVAE 5,0.0046457801945507
PCA,10,PC6,1h,st,-0.1028351336899783,8,6,PCA 6,0.1028351336899783
PCA,10,PC6,1h,SI1,0.5846134070458003,8,6,PCA 6,0.5846134070458003
PCA,10,PC6,1h,SI2,0.0342819480566509,8,6,PCA 6,0.0342819480566509
PCA,10,PC6,1h,SI3,-0.4362395537701821,8,6,PCA 6,0.4362395537701821
PCA,10,PC6,1h,SI4,-0.5717335173545199,8,6,PCA 6,0.5717335173545199
PCA,10,PC6,1h,SI5,-0.6321495706913905,8,6,PCA 6,0.6321495706913905
PCA,10,PC6,1h,SI6,-0.6625237143953485,8,6,PCA 6,0.6625237143953485
PCA,10,PC6,1h,SI7,-0.6020773854130466,8,6,PCA 6,0.6020773854130466
PCA,10,PC6,1h,SI8,-0.5975836274048315,8,6,PCA 6,0.5975836274048315
PCA,10,PC6,1h,SI9,-0.4367808429872068,8,6,PCA 6,0.4367808429872068
PCA,10,PC6,1h,ce,0.2924265545626482,8,6,PCA 6,0.2924265545626482
PCA,10,PC6,1h,co,0.4654064454602568,8,6,PCA 6,0.4654064454602568
PCA,10,PC6,3h,st,0.2457641590032837,8,6,PCA 6,0.2457641590032837
PCA,10,PC6,3h,SI1,1.661451724235689,8,6,PCA 6,1.661451724235689
PCA,10,PC6,3h,SI2,0.6416504265655667,8,6,PCA 6,0.6416504265655667
PCA,10,PC6,3h,SI3,0.8647805137082837,8,6,PCA 6,0.8647805137082837
PCA,10,PC6,3h,SI4,0.4804571394249781,8,6,PCA 6,0.4804571394249781
PCA,10,PC6,3h,SI5,0.8334372855282701,8,6,PCA 6,0.8334372855282701
PCA,10,PC6,3h,SI6,0.1832850081489703,8,6,PCA 6,0.1832850081489703
PCA,10,PC6,3h,SI7,0.4535412192548776,8,6,PCA 6,0.4535412192548776
PCA,10,PC6,3h,SI8,0.2719521542713345,8,6,PCA 6,0.2719521542713345
PCA,10,PC6,3h,SI9,0.1622841039099377,8,6,PCA 6,0.1622841039099377
PCA,10,PC6,3h,ce,-0.4655576465579164,8,6,PCA 6,0.4655576465579164
PCA,10,PC6,3h,co,-0.5401338189655593,8,6,PCA 6,0.5401338189655593
PCA,10,PC6,6h,st,-0.2340307223436394,8,6,PCA 6,0.2340307223436394
PCA,10,PC6,6h,SI1,0.4704138482127381,8,6,PCA 6,0.4704138482127381
PCA,10,PC6,6h,SI2,0.6351093511121796,8,6,PCA 6,0.6351093511121796
PCA,10,PC6,6h,SI3,0.8681467111984748,8,6,PCA 6,0.8681467111984748
PCA,10,PC6,6h,SI4,0.4469021599614404,8,6,PCA 6,0.4469021599614404
PCA,10,PC6,6h,SI5,0.3677145251900838,8,6,PCA 6,0.3677145251900838
PCA,10,PC6,6h,SI6,-0.4601317351214603,8,6,PCA 6,0.4601317351214603
PCA,10,PC6,6h,SI7,-0.5171043866606813,8,6,PCA 6,0.5171043866606813
PCA,10,PC6,6h,SI8,-0.3828927866655011,8,6,PCA 6,0.3828927866655011
PCA,10,PC6,6h,SI9,-0.4477313325669375,8,6,PCA 6,0.4477313325669375
PCA,10,PC6,6h,ce,-0.0746920449134085,8,6,PCA 6,0.0746920449134085
PCA,10,PC6,6h,co,-0.3013487361388208,8,6,PCA 6,0.3013487361388208
PCA,10,PC6,12h,st,0.2287919501308313,8,6,PCA 6,0.2287919501308313
PCA,10,PC6,12h,SI1,1.0765140599274725,8,6,PCA 6,1.0765140599274725
PCA,10,PC6,12h,SI2,1.096864507087776,8,6,PCA 6,1.096864507087776
PCA,10,PC6,12h,SI3,0.996522923850662,8,6,PCA 6,0.996522923850662
PCA,10,PC6,12h,SI4,0.2859753233487082,8,6,PCA 6,0.2859753233487082
PCA,10,PC6,12h,SI5,-0.2985146187136384,8,6,PCA 6,0.2985146187136384
PCA,10,PC6,12h,SI6,-0.5192100266567612,8,6,PCA 6,0.5192100266567612
PCA,10,PC6,12h,SI7,-0.5568555262275895,8,6,PCA 6,0.5568555262275895
PCA,10,PC6,12h,SI8,-0.4043160594728061,8,6,PCA 6,0.4043160594728061
PCA,10,PC6,12h,SI9,-0.4562822373412529,8,6,PCA 6,0.4562822373412529
PCA,10,PC6,12h,ce,-0.251957326295041,8,6,PCA 6,0.251957326295041
PCA,10,PC6,12h,co,-0.3181477743827658,8,6,PCA 6,0.3181477743827658
PCA,10,PC6,24h,st,0.0548228051716412,8,6,PCA 6,0.0548228051716412
PCA,10,PC6,24h,SI1,0.1090187216926987,8,6,PCA 6,0.1090187216926987
PCA,10,PC6,24h,SI2,-0.0811558128629521,8,6,PCA 6,0.0811558128629521
PCA,10,PC6,24h,SI3,-0.1566247759042703,8,6,PCA 6,0.1566247759042703
PCA,10,PC6,24h,SI4,-0.3302048277964092,8,6,PCA 6,0.3302048277964092
PCA,10,PC6,24h,SI5,-0.3627109928168414,8,6,PCA 6,0.3627109928168414
PCA,10,PC6,24h,SI6,-0.406709167295773,8,6,PCA 6,0.406709167295773
PCA,10,PC6,24h,SI7,-0.45191452885851,8,6,PCA 6,0.45191452885851
PCA,10,PC6,24h,SI8,-0.4725434984669587,8,6,PCA 6,0.4725434984669587
PCA,10,PC6,24h,SI9,-0.4295945889370684,8,6,PCA 6,0.4295945889370684
PCA,10,PC6,24h,ce,-0.4512256456444091,8,6,PCA 6,0.4512256456444091
PCA,10,PC6,24h,co,-0.3986150127477813,8,6,PCA 6,0.3986150127477813
CP,10,CP6,1h,st,-0.2994897416471148,8,6,CP 6,0.2994897416471148
CP,10,CP6,1h,SI1,-0.019080936847081,8,6,CP 6,0.019080936847081
CP,10,CP6,1h,SI2,0.1095770572975441,8,6,CP 6,0.1095770572975441
CP,10,CP6,1h,SI3,0.1068419114891964,8,6,CP 6,0.1068419114891964
CP,10,CP6,1h,SI4,-0.0728171025883682,8,6,CP 6,0.0728171025883682
CP,10,CP6,1h,SI5,-0.0663061523206245,8,6,CP 6,0.0663061523206245
CP,10,CP6,1h,SI6,0.005426108167784,8,6,CP 6,0.005426108167784
CP,10,CP6,1h,SI7,0.0143038306453124,8,6,CP 6,0.0143038306453124
CP,10,CP6,1h,SI8,0.0508737524775306,8,6,CP 6,0.0508737524775306
CP,10,CP6,1h,SI9,0.0603779878392149,8,6,CP 6,0.0603779878392149
CP,10,CP6,1h,ce,0.0240425006608075,8,6,CP 6,0.0240425006608075
CP,10,CP6,1h,co,0.018831489900426,8,6,CP 6,0.018831489900426
CP,10,CP6,3h,st,-2.058546338535575,8,6,CP 6,2.058546338535575
CP,10,CP6,3h,SI1,-0.1311530487367047,8,6,CP 6,0.1311530487367047
CP,10,CP6,3h,SI2,0.7531792202523857,8,6,CP 6,0.7531792202523857
CP,10,CP6,3h,SI3,0.7343791626672105,8,6,CP 6,0.7343791626672105
CP,10,CP6,3h,SI4,-0.5005092297708049,8,6,CP 6,0.5005092297708049
CP,10,CP6,3h,SI5,-0.455756134855642,8,6,CP 6,0.455756134855642
CP,10,CP6,3h,SI6,0.0372964197032537,8,6,CP 6,0.0372964197032537
CP,10,CP6,3h,SI7,0.0983175518466861,8,6,CP 6,0.0983175518466861
CP,10,CP6,3h,SI8,0.3496813490646475,8,6,CP 6,0.3496813490646475
CP,10,CP6,3h,SI9,0.4150088250468752,8,6,CP 6,0.4150088250468752
CP,10,CP6,3h,ce,0.1652564172393627,8,6,CP 6,0.1652564172393627
CP,10,CP6,3h,co,0.1294384721509713,8,6,CP 6,0.1294384721509713
CP,10,CP6,6h,st,-1.0348156754843674,8,6,CP 6,1.0348156754843674
CP,10,CP6,6h,SI1,-0.0659296456823295,8,6,CP 6,0.0659296456823295
CP,10,CP6,6h,SI2,0.3786174976856331,8,6,CP 6,0.3786174976856331
CP,10,CP6,6h,SI3,0.3691668509234194,8,6,CP 6,0.3691668509234194
CP,10,CP6,6h,SI4,-0.2516022044273672,8,6,CP 6,0.2516022044273672
CP,10,CP6,6h,SI5,-0.2291051620835958,8,6,CP 6,0.2291051620835958
CP,10,CP6,6h,SI6,0.0187486281099831,8,6,CP 6,0.0187486281099831
CP,10,CP6,6h,SI7,0.0494234897323587,8,6,CP 6,0.0494234897323587
CP,10,CP6,6h,SI8,0.1757821695158137,8,6,CP 6,0.1757821695158137
CP,10,CP6,6h,SI9,0.20862179761684,8,6,CP 6,0.20862179761684
CP,10,CP6,6h,ce,0.0830731511029924,8,6,CP 6,0.0830731511029924
CP,10,CP6,6h,co,0.0650677410001169,8,6,CP 6,0.0650677410001169
CP,10,CP6,12h,st,0.0845472254775965,8,6,CP 6,0.0845472254775965
CP,10,CP6,12h,SI1,0.0053866294753921,8,6,CP 6,0.0053866294753921
CP,10,CP6,12h,SI2,-0.0309340684577542,8,6,CP 6,0.0309340684577542
CP,10,CP6,12h,SI3,-0.0301619251846636,8,6,CP 6,0.0301619251846636
CP,10,CP6,12h,SI4,0.0205565771879364,8,6,CP 6,0.0205565771879364
CP,10,CP6,12h,SI5,0.0187185082867018,8,6,CP 6,0.0187185082867018
CP,10,CP6,12h,SI6,-0.0015318133709835,8,6,CP 6,0.0015318133709835
CP,10,CP6,12h,SI7,-0.0040380321145942,8,6,CP 6,0.0040380321145942
CP,10,CP6,12h,SI8,-0.0143618762965087,8,6,CP 6,0.0143618762965087
CP,10,CP6,12h,SI9,-0.0170449622870241,8,6,CP 6,0.0170449622870241
CP,10,CP6,12h,ce,-0.0067873000031156,8,6,CP 6,0.0067873000031156
CP,10,CP6,12h,co,-0.0053162095433853,8,6,CP 6,0.0053162095433853
CP,10,CP6,24h,st,-0.0937246271887234,8,6,CP 6,0.0937246271887234
CP,10,CP6,24h,SI1,-0.0059713353872114,8,6,CP 6,0.0059713353872114
CP,10,CP6,24h,SI2,0.0342918885540687,8,6,CP 6,0.0342918885540687
CP,10,CP6,24h,SI3,0.0334359309517004,8,6,CP 6,0.0334359309517004
CP,10,CP6,24h,SI4,-0.0227879451079809,8,6,CP 6,0.0227879451079809
CP,10,CP6,24h,SI5,-0.0207503581671646,8,6,CP 6,0.0207503581671646
CP,10,CP6,24h,SI6,0.0016980880958202,8,6,CP 6,0.0016980880958202
CP,10,CP6,24h,SI7,0.0044763509669128,8,6,CP 6,0.0044763509669128
CP,10,CP6,24h,SI8,0.0159208240603652,8,6,CP 6,0.0159208240603652
CP,10,CP6,24h,SI9,0.0188951527004337,8,6,CP 6,0.0188951527004337
CP,10,CP6,24h,ce,0.0075240453937616,8,6,CP 6,0.0075240453937616
CP,10,CP6,24h,co,0.0058932715378454,8,6,CP 6,0.0058932715378454
VAE,10,VAE6,1h,st,0.0247414708137512,8,6,VAE 6,0.0247414708137512
VAE,10,VAE6,1h,SI1,-0.1728449165821075,8,6,VAE 6,0.1728449165821075
VAE,10,VAE6,1h,SI2,-0.19119793176651,8,6,VAE 6,0.19119793176651
VAE,10,VAE6,1h,SI3,-0.1784144043922424,8,6,VAE 6,0.1784144043922424
VAE,10,VAE6,1h,SI4,-0.2859279215335846,8,6,VAE 6,0.2859279215335846
VAE,10,VAE6,1h,SI5,-0.3332376182079315,8,6,VAE 6,0.3332376182079315
VAE,10,VAE6,1h,SI6,-0.3152095079421997,8,6,VAE 6,0.3152095079421997
VAE,10,VAE6,1h,SI7,-0.2337945103645324,8,6,VAE 6,0.2337945103645324
VAE,10,VAE6,1h,SI8,-0.2168391346931457,8,6,VAE 6,0.2168391346931457
VAE,10,VAE6,1h,SI9,-0.2201994657516479,8,6,VAE 6,0.2201994657516479
VAE,10,VAE6,1h,ce,-0.2716267108917236,8,6,VAE 6,0.2716267108917236
VAE,10,VAE6,1h,co,-0.1885038316249847,8,6,VAE 6,0.1885038316249847
VAE,10,VAE6,3h,st,0.257381796836853,8,6,VAE 6,0.257381796836853
VAE,10,VAE6,3h,SI1,0.3773753046989441,8,6,VAE 6,0.3773753046989441
VAE,10,VAE6,3h,SI2,0.3526378870010376,8,6,VAE 6,0.3526378870010376
VAE,10,VAE6,3h,SI3,0.2140601873397827,8,6,VAE 6,0.2140601873397827
VAE,10,VAE6,3h,SI4,0.1853705644607544,8,6,VAE 6,0.1853705644607544
VAE,10,VAE6,3h,SI5,-0.0331648588180542,8,6,VAE 6,0.0331648588180542
VAE,10,VAE6,3h,SI6,-0.1157752722501754,8,6,VAE 6,0.1157752722501754
VAE,10,VAE6,3h,SI7,-0.1874527633190155,8,6,VAE 6,0.1874527633190155
VAE,10,VAE6,3h,SI8,-0.0814930200576782,8,6,VAE 6,0.0814930200576782
VAE,10,VAE6,3h,SI9,-0.0087839365005493,8,6,VAE 6,0.0087839365005493
VAE,10,VAE6,3h,ce,-0.1365639567375183,8,6,VAE 6,0.1365639567375183
VAE,10,VAE6,3h,co,-0.1553574502468109,8,6,VAE 6,0.1553574502468109
VAE,10,VAE6,6h,st,0.4641592800617218,8,6,VAE 6,0.4641592800617218
VAE,10,VAE6,6h,SI1,0.3666814565658569,8,6,VAE 6,0.3666814565658569
VAE,10,VAE6,6h,SI2,0.3512361049652099,8,6,VAE 6,0.3512361049652099
VAE,10,VAE6,6h,SI3,0.241127073764801,8,6,VAE 6,0.241127073764801
VAE,10,VAE6,6h,SI4,0.2536894679069519,8,6,VAE 6,0.2536894679069519
VAE,10,VAE6,6h,SI5,-0.0637317150831222,8,6,VAE 6,0.0637317150831222
VAE,10,VAE6,6h,SI6,-0.1407792866230011,8,6,VAE 6,0.1407792866230011
VAE,10,VAE6,6h,SI7,-0.1573871374130249,8,6,VAE 6,0.1573871374130249
VAE,10,VAE6,6h,SI8,-0.1723083853721618,8,6,VAE 6,0.1723083853721618
VAE,10,VAE6,6h,SI9,-0.1292453408241272,8,6,VAE 6,0.1292453408241272
VAE,10,VAE6,6h,ce,-0.1517029851675033,8,6,VAE 6,0.1517029851675033
VAE,10,VAE6,6h,co,-0.1602954268455505,8,6,VAE 6,0.1602954268455505
VAE,10,VAE6,12h,st,0.2225895673036575,8,6,VAE 6,0.2225895673036575
VAE,10,VAE6,12h,SI1,0.312078595161438,8,6,VAE 6,0.312078595161438
VAE,10,VAE6,12h,SI2,0.2712478637695312,8,6,VAE 6,0.2712478637695312
VAE,10,VAE6,12h,SI3,0.2153231501579284,8,6,VAE 6,0.2153231501579284
VAE,10,VAE6,12h,SI4,0.1077964156866073,8,6,VAE 6,0.1077964156866073
VAE,10,VAE6,12h,SI5,-0.0543085932731628,8,6,VAE 6,0.0543085932731628
VAE,10,VAE6,12h,SI6,-0.0862196087837219,8,6,VAE 6,0.0862196087837219
VAE,10,VAE6,12h,SI7,-0.152057945728302,8,6,VAE 6,0.152057945728302
VAE,10,VAE6,12h,SI8,-0.101098895072937,8,6,VAE 6,0.101098895072937
VAE,10,VAE6,12h,SI9,-0.1111675500869751,8,6,VAE 6,0.1111675500869751
VAE,10,VAE6,12h,ce,-0.1594129204750061,8,6,VAE 6,0.1594129204750061
VAE,10,VAE6,12h,co,-0.1183318495750427,8,6,VAE 6,0.1183318495750427
VAE,10,VAE6,24h,st,0.1092523783445358,8,6,VAE 6,0.1092523783445358
VAE,10,VAE6,24h,SI1,0.1949359774589538,8,6,VAE 6,0.1949359774589538
VAE,10,VAE6,24h,SI2,0.1051738560199737,8,6,VAE 6,0.1051738560199737
VAE,10,VAE6,24h,SI3,0.0970667451620101,8,6,VAE 6,0.0970667451620101
VAE,10,VAE6,24h,SI4,0.0626201927661895,8,6,VAE 6,0.0626201927661895
VAE,10,VAE6,24h,SI5,0.021413654088974,8,6,VAE 6,0.021413654088974
VAE,10,VAE6,24h,SI6,0.0550937354564666,8,6,VAE 6,0.0550937354564666
VAE,10,VAE6,24h,SI7,-0.0075037777423858,8,6,VAE 6,0.0075037777423858
VAE,10,VAE6,24h,SI8,0.0143546164035797,8,6,VAE 6,0.0143546164035797
VAE,10,VAE6,24h,SI9,0.0307888388633728,8,6,VAE 6,0.0307888388633728
VAE,10,VAE6,24h,ce,0.0267101526260375,8,6,VAE 6,0.0267101526260375
VAE,10,VAE6,24h,co,0.0247257053852081,8,6,VAE 6,0.0247257053852081
weighted_CPVAE,10,CPVAE6,1h,st,0.073319211602211,8,6,weighted CPVAE 6,0.073319211602211
weighted_CPVAE,10,CPVAE6,1h,SI1,0.0486489422619342,8,6,weighted CPVAE 6,0.0486489422619342
weighted_CPVAE,10,CPVAE6,1h,SI2,0.0059118722565472,8,6,weighted CPVAE 6,0.0059118722565472
weighted_CPVAE,10,CPVAE6,1h,SI3,0.031163478270173,8,6,weighted CPVAE 6,0.031163478270173
weighted_CPVAE,10,CPVAE6,1h,SI4,0.0736689418554306,8,6,weighted CPVAE 6,0.0736689418554306
weighted_CPVAE,10,CPVAE6,1h,SI5,0.0150757068768143,8,6,weighted CPVAE 6,0.0150757068768143
weighted_CPVAE,10,CPVAE6,1h,SI6,0.0071256081573665,8,6,weighted CPVAE 6,0.0071256081573665
weighted_CPVAE,10,CPVAE6,1h,SI7,-0.002661814680323,8,6,weighted CPVAE 6,0.002661814680323
weighted_CPVAE,10,CPVAE6,1h,SI8,-0.0059883086942136,8,6,weighted CPVAE 6,0.0059883086942136
weighted_CPVAE,10,CPVAE6,1h,SI9,-0.0052351308986544,8,6,weighted CPVAE 6,0.0052351308986544
weighted_CPVAE,10,CPVAE6,1h,ce,-0.0042395875789225,8,6,weighted CPVAE 6,0.0042395875789225
weighted_CPVAE,10,CPVAE6,1h,co,-0.013909799978137,8,6,weighted CPVAE 6,0.013909799978137
weighted_CPVAE,10,CPVAE6,3h,st,-0.1322207152843475,8,6,weighted CPVAE 6,0.1322207152843475
weighted_CPVAE,10,CPVAE6,3h,SI1,-0.0877314060926437,8,6,weighted CPVAE 6,0.0877314060926437
weighted_CPVAE,10,CPVAE6,3h,SI2,-0.0106612164527177,8,6,weighted CPVAE 6,0.0106612164527177
weighted_CPVAE,10,CPVAE6,3h,SI3,-0.056198876351118,8,6,weighted CPVAE 6,0.056198876351118
weighted_CPVAE,10,CPVAE6,3h,SI4,-0.1328514069318771,8,6,weighted CPVAE 6,0.1328514069318771
weighted_CPVAE,10,CPVAE6,3h,SI5,-0.027186881750822,8,6,weighted CPVAE 6,0.027186881750822
weighted_CPVAE,10,CPVAE6,3h,SI6,-0.0128500154241919,8,6,weighted CPVAE 6,0.0128500154241919
weighted_CPVAE,10,CPVAE6,3h,SI7,0.0048002023249864,8,6,weighted CPVAE 6,0.0048002023249864
weighted_CPVAE,10,CPVAE6,3h,SI8,0.0107990587130188,8,6,weighted CPVAE 6,0.0107990587130188
weighted_CPVAE,10,CPVAE6,3h,SI9,0.009440810419619,8,6,weighted CPVAE 6,0.009440810419619
weighted_CPVAE,10,CPVAE6,3h,ce,0.0076454901136457,8,6,weighted CPVAE 6,0.0076454901136457
weighted_CPVAE,10,CPVAE6,3h,co,0.0250843353569507,8,6,weighted CPVAE 6,0.0250843353569507
weighted_CPVAE,10,CPVAE6,6h,st,-0.0490265488624572,8,6,weighted CPVAE 6,0.0490265488624572
weighted_CPVAE,10,CPVAE6,6h,SI1,-0.0325302183628082,8,6,weighted CPVAE 6,0.0325302183628082
weighted_CPVAE,10,CPVAE6,6h,SI2,-0.0039531076326966,8,6,weighted CPVAE 6,0.0039531076326966
weighted_CPVAE,10,CPVAE6,6h,SI3,-0.0208381656557321,8,6,weighted CPVAE 6,0.0208381656557321
weighted_CPVAE,10,CPVAE6,6h,SI4,-0.0492604076862335,8,6,weighted CPVAE 6,0.0492604076862335
weighted_CPVAE,10,CPVAE6,6h,SI5,-0.0100807128474116,8,6,weighted CPVAE 6,0.0100807128474116
weighted_CPVAE,10,CPVAE6,6h,SI6,-0.0047646993771195,8,6,weighted CPVAE 6,0.0047646993771195
weighted_CPVAE,10,CPVAE6,6h,SI7,0.0017798827029764,8,6,weighted CPVAE 6,0.0017798827029764
weighted_CPVAE,10,CPVAE6,6h,SI8,0.0040042181499302,8,6,weighted CPVAE 6,0.0040042181499302
weighted_CPVAE,10,CPVAE6,6h,SI9,0.0035005889367312,8,6,weighted CPVAE 6,0.0035005889367312
weighted_CPVAE,10,CPVAE6,6h,ce,0.0028348963242024,8,6,weighted CPVAE 6,0.0028348963242024
weighted_CPVAE,10,CPVAE6,6h,co,0.009301102720201,8,6,weighted CPVAE 6,0.009301102720201
weighted_CPVAE,10,CPVAE6,12h,st,-0.0484739020466804,8,6,weighted CPVAE 6,0.0484739020466804
weighted_CPVAE,10,CPVAE6,12h,SI1,-0.0321635231375694,8,6,weighted CPVAE 6,0.0321635231375694
weighted_CPVAE,10,CPVAE6,12h,SI2,-0.0039085461758077,8,6,weighted CPVAE 6,0.0039085461758077
weighted_CPVAE,10,CPVAE6,12h,SI3,-0.0206032674759626,8,6,weighted CPVAE 6,0.0206032674759626
weighted_CPVAE,10,CPVAE6,12h,SI4,-0.0487051233649253,8,6,weighted CPVAE 6,0.0487051233649253
weighted_CPVAE,10,CPVAE6,12h,SI5,-0.0099670784547925,8,6,weighted CPVAE 6,0.0099670784547925
weighted_CPVAE,10,CPVAE6,12h,SI6,-0.0047109895385801,8,6,weighted CPVAE 6,0.0047109895385801
weighted_CPVAE,10,CPVAE6,12h,SI7,0.0017598191043362,8,6,weighted CPVAE 6,0.0017598191043362
weighted_CPVAE,10,CPVAE6,12h,SI8,0.0039590811356902,8,6,weighted CPVAE 6,0.0039590811356902
weighted_CPVAE,10,CPVAE6,12h,SI9,0.0034611287992447,8,6,weighted CPVAE 6,0.0034611287992447
weighted_CPVAE,10,CPVAE6,12h,ce,0.0028029400855302,8,6,weighted CPVAE 6,0.0028029400855302
weighted_CPVAE,10,CPVAE6,12h,co,0.0091962572187185,8,6,weighted CPVAE 6,0.0091962572187185
weighted_CPVAE,10,CPVAE6,24h,st,-0.0346892401576042,8,6,weighted CPVAE 6,0.0346892401576042
weighted_CPVAE,10,CPVAE6,24h,SI1,-0.0230170916765928,8,6,weighted CPVAE 6,0.0230170916765928
weighted_CPVAE,10,CPVAE6,24h,SI2,-0.0027970620431005,8,6,weighted CPVAE 6,0.0027970620431005
weighted_CPVAE,10,CPVAE6,24h,SI3,-0.014744259417057,8,6,weighted CPVAE 6,0.014744259417057
weighted_CPVAE,10,CPVAE6,24h,SI4,-0.0348547101020813,8,6,weighted CPVAE 6,0.0348547101020813
weighted_CPVAE,10,CPVAE6,24h,SI5,-0.0071327127516269,8,6,weighted CPVAE 6,0.0071327127516269
weighted_CPVAE,10,CPVAE6,24h,SI6,-0.0033713122829794,8,6,weighted CPVAE 6,0.0033713122829794
weighted_CPVAE,10,CPVAE6,24h,SI7,0.0012593744322657,8,6,weighted CPVAE 6,0.0012593744322657
weighted_CPVAE,10,CPVAE6,24h,SI8,0.0028332259971648,8,6,weighted CPVAE 6,0.0028332259971648
weighted_CPVAE,10,CPVAE6,24h,SI9,0.00247687776573,8,6,weighted CPVAE 6,0.00247687776573
weighted_CPVAE,10,CPVAE6,24h,ce,0.002005860209465,8,6,weighted CPVAE 6,0.002005860209465
weighted_CPVAE,10,CPVAE6,24h,co,0.0065810913220047,8,6,weighted CPVAE 6,0.0065810913220047
PCA,10,PC7,1h,st,-0.0079131030285051,8,7,PCA 7,0.0079131030285051
PCA,10,PC7,1h,SI1,0.5989945125390037,8,7,PCA 7,0.5989945125390037
PCA,10,PC7,1h,SI2,0.0201830005374565,8,7,PCA 7,0.0201830005374565
PCA,10,PC7,1h,SI3,-0.453689183802708,8,7,PCA 7,0.453689183802708
PCA,10,PC7,1h,SI4,-0.5532141071510743,8,7,PCA 7,0.5532141071510743
PCA,10,PC7,1h,SI5,-0.5987760018073846,8,7,PCA 7,0.5987760018073846
